topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,maddpg,0,32064,-565.7536810785532,-2828.768405392766,399.8356264831486,10.75920393918392,12.13170979801853,5.657651979808026,0.30501844982306164,0.6324155330657959,0.9562126398086548,1.0098179578781128,1.2097198963165283,0.0,0.0,0,1.0,1.0
TP6,maddpg,1,32160,-457.2849906517193,-2286.4249532585964,320.99096646295476,8.871607261922065,13.172172482999976,5.3235360927676725,0.2518443570782741,0.5613008737564087,0.9604836106300354,1.0107945203781128,1.0620489120483398,0.0,0.0,0,1.0,1.0
TP6,maddpg,2,32256,-827.4762825109065,-4137.381412554532,587.1622327447737,16.212612511864904,7.0416976478312,5.671856832858935,0.4775287676602602,0.7638574838638306,0.9500503540039062,1.001699686050415,1.5173770189285278,0.0,0.0,0,1.0,1.0
TP6,maddpg,3,32352,-1236.9894492655992,-6184.947246327996,655.692371211932,15.566003778371567,8.722359529974336,5.596962932096588,0.4722139152387778,0.858379065990448,0.9438912272453308,1.0055354833602905,1.6546316146850586,0.006108756098218593,0.0,16,0.9270833333333334,1.0
TP6,maddpg,4,32448,-1625.5896476894618,-8127.9482384473085,903.6032758145981,19.755821484367573,0.37106179695118463,4.58416676321199,0.5664958295722803,0.8521718978881836,0.9442751407623291,1.0007514953613281,1.6402943134307861,0.005724860721567637,0.0,19,0.875,1.0
TP6,maddpg,5,32544,-3105.438353729248,-15527.19176864624,1534.9816407752442,27.5612878931168,0.0,1.813564819809413,0.7208055375764767,0.8415167331695557,0.9449092149734497,1.0,1.621883511543274,0.005090794907134377,0.0,51,0.6354166666666666,1.0
TP6,maddpg,6,32640,-2869.5197269439695,-14347.598634719849,1369.0799812955481,27.30867097321118,0.0,1.7381473184057683,0.7188390747954448,0.8555759787559509,0.9439062476158142,1.0,1.6465498208999634,0.006093768383220621,0.0,50,0.625,1.0
TP6,maddpg,7,32736,-1088.6120124250651,-5443.060062125325,791.3388806748253,16.457169552270216,0.0,4.718349476926761,0.47956915261844796,0.6872101426124573,0.9529673457145691,1.0005310773849487,1.3031761646270752,0.0,0.0,0,1.0,1.0
TP6,maddpg,8,32832,-664.4995841763914,-3322.497920881957,474.8634447993023,10.698391205811902,10.116907599227636,5.802340694035546,0.32528267428278923,0.6197952032089233,0.9557661414146423,1.003127932548523,1.1807814836502075,0.0,0.0,0,1.0,1.0
TP6,maddpg,9,32928,-1322.9669602632523,-6614.834801316261,766.104024754758,15.95690085863805,7.9580521060159635,5.738782293201991,0.49570285342633724,0.9157875180244446,0.9395659565925598,1.00404953956604,1.7384114265441895,0.010434052464653232,0.0,13,0.90625,1.0
