topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,maddpg,0,32064,-639.5771913357079,-3197.8859566785395,453.2234821044025,12.193601097665862,11.604343578368471,5.6176719169090426,0.3432330936193466,0.7545787692070007,0.9507386684417725,1.0064971446990967,1.4776360988616943,0.0,0.0,0,1.0,1.0
TP6,maddpg,1,32160,-525.7276830662042,-2628.638415331021,370.65440369430314,10.23813899835693,12.866656604537683,5.700735591860247,0.28434052628775436,0.6682281494140625,0.9556334018707275,1.0072263479232788,1.2834542989730835,0.0,0.0,0,1.0,1.0
TP6,maddpg,2,32256,-1076.9702346861363,-5384.851173430681,636.7594425548706,17.434707921136464,5.768016167071817,5.582894969227524,0.5240097430845102,0.895332932472229,0.9416135549545288,1.000997543334961,1.7371689081192017,0.00838641624323766,0.0,9,0.9166666666666666,1.0
TP6,maddpg,3,32352,-1256.9884815379978,-6284.942407689989,728.066376696154,17.16433562104521,7.6861122656721355,5.383289600877271,0.5246120716134707,0.9405507445335388,0.9384927749633789,1.0017808675765991,1.811097502708435,0.011507249359582361,0.0,12,0.9166666666666666,1.0
TP6,maddpg,4,32448,-1855.0692423090338,-9275.34621154517,996.501339915983,21.6705030866824,0.31041094230842375,4.02019263110523,0.636438467229406,0.9337176084518433,0.9389158487319946,1.000493049621582,1.7953667640686035,0.011084122061607471,0.0,24,0.8020833333333334,1.0
TP6,maddpg,5,32544,-3438.493756866455,-17192.468784332275,1691.8335951979936,30.405401599054926,0.0,1.4173946483540714,0.7942141722887754,0.9221024513244629,0.9396150708198547,1.0,1.7751119136810303,0.010384935005211426,0.0,57,0.4166666666666667,1.0
TP6,maddpg,6,32640,-3282.1900703430174,-16410.950351715088,1510.3253722465972,30.11090572607992,0.0,1.4742698364604727,0.7913571627189716,0.9374683499336243,0.938508927822113,1.0,1.8022314310073853,0.011491091203042703,0.0,61,0.40625,1.0
TP6,maddpg,7,32736,-1275.003672578931,-6375.018362894654,883.373856572046,18.551938882998456,0.0,4.726612359892925,0.5335994145522515,0.7356006503105164,0.9502818584442139,1.0004088878631592,1.3910863399505615,0.0,0.0,3,1.0,1.0
TP6,maddpg,8,32832,-766.5554483480752,-3832.7772417403758,549.280553177933,12.329601618788729,9.859194040588353,5.78239906955194,0.36942800258596736,0.7398216724395752,0.9500248432159424,1.002580165863037,1.374614953994751,0.0,0.0,0,1.0,1.0
TP6,maddpg,9,32928,-1596.3653869539498,-7981.82693476975,848.3435340857478,17.610887267579187,6.9334090832643716,5.245986588068134,0.5525226928293705,1.0038831233978271,0.9337202310562134,1.0016556978225708,1.9034360647201538,0.016279741941612302,0.0,21,0.78125,1.0
TP6,maddpg,10,33024,-1874.4056022256614,-9372.028011128306,1014.9588227151397,18.99823648757905,3.370025567171585,4.941772154589221,0.58277193022271,0.9940247535705566,0.9345496296882629,1.0016326904296875,1.8897911310195923,0.01545038011471822,0.0,24,0.75,1.0
TP6,maddpg,11,33120,-1898.808225464821,-9494.041127324104,1135.3386777057353,22.869703483994726,0.0,3.9416051869406727,0.6638647864262263,0.9077999591827393,0.9406696557998657,1.0,1.7519315481185913,0.009330316267905814,0.0,17,0.84375,1.0
TP6,maddpg,12,33216,-1132.5299821823835,-5662.649910911918,698.2607423465371,15.760930324263029,7.182764975926603,5.852903866413288,0.48116316832602024,0.885396420955658,0.9424262046813965,1.0015747547149658,1.7212814092636108,0.007573823914147293,0.0,8,0.9270833333333334,1.0
TP6,maddpg,13,33312,-2111.3122806042434,-10556.561403021216,986.1820850096408,25.419012071259715,0.06179761199863458,3.3696774147099195,0.7151853758841753,0.9433055520057678,0.93807053565979,1.0001074075698853,1.8082220554351807,0.011929444646041176,0.0,37,0.7395833333333334,1.0
TP6,maddpg,14,33408,-764.327022299543,-3821.635111497715,468.1764863995642,13.06553708045476,12.123061369391413,5.514649467543509,0.3828364871442318,0.7541562914848328,0.9500605463981628,1.0038795471191406,1.4407622814178467,0.0,0.0,5,1.0,1.0
TP6,maddpg,15,33504,-604.4159882172942,-3022.079941086471,429.5731482307168,11.92490062343336,1.4068215025851196,6.2356926104350485,0.3607595420132081,0.7322624921798706,0.9505031704902649,1.002563238143921,1.3645433187484741,0.0,0.0,0,1.0,1.0
TP6,maddpg,16,33600,-1231.979599124193,-6159.897995620966,707.3080186522822,18.909265962842028,2.190155961181154,5.282952706922492,0.5690569151192904,0.9286754131317139,0.9391573071479797,1.0013214349746704,1.7890969514846802,0.010842699962756885,0.0,12,0.8854166666666666,1.0
TP6,maddpg,17,33696,-1753.178619068861,-8765.893095344305,902.0865118409342,21.506614061469634,3.043552977309485,4.668898724332273,0.6290148378660282,0.9575018286705017,0.937349796295166,1.0005766153335571,1.8438365459442139,0.012650229948338643,0.0,25,0.7395833333333334,1.0
TP6,maddpg,18,33792,-2216.4958650827407,-11082.479325413704,1110.3505603706305,27.48925103892941,0.0,2.999397240442148,0.7453993664433559,0.912652850151062,0.9405055642127991,1.0,1.7702689170837402,0.009494430131108955,0.0,34,0.75,1.0
TP6,maddpg,19,33888,-1110.3375600397587,-5551.687800198793,568.4942961230145,17.461614421843763,8.232639710365868,5.182919986624795,0.5280783878018459,0.9291104674339294,0.9393312335014343,1.0028773546218872,1.7959762811660767,0.010668781912531511,0.0,15,0.8958333333333334,1.0
TP6,maddpg,20,33984,-1170.4051595553756,-5852.025797776878,537.3160249205242,17.784882347558266,7.120295025600752,4.9206067763205965,0.5386173321555058,0.9530625343322754,0.9377301335334778,1.0023276805877686,1.8404285907745361,0.012269872529561243,0.0,20,0.8645833333333334,1.0
TP6,maddpg,21,34080,-561.9761388391256,-2809.880694195628,374.86078756816124,13.305776231883726,10.350841289160876,5.502604262266165,0.38387619766096276,0.7564597725868225,0.9502268433570862,1.0044503211975098,1.4636573791503906,0.0,0.0,1,1.0,1.0
TP6,maddpg,22,34176,-443.32744943127034,-2216.637247156352,304.7397117368794,10.903169333484357,13.11550952325615,5.366725698576491,0.30936246924102306,0.7024988532066345,0.9529062509536743,1.005944848060608,1.327971339225769,0.0,0.0,0,1.0,1.0
TP6,maddpg,23,34272,-1832.7682895749808,-9163.841447874904,805.0559538410641,23.64018699584824,0.0,3.683873198924798,0.6905634334931771,0.9542134404182434,0.9374170899391174,1.000293493270874,1.830541729927063,0.012582911136962083,0.0,35,0.7291666666666666,1.0
TP6,maddpg,24,34368,-1908.1793880730868,-9540.896940365434,891.6160441453202,25.430838613131414,0.0,3.7310514779217083,0.713637312874198,0.9277404546737671,0.9394616484642029,1.0000747442245483,1.8002808094024658,0.010538347171441198,0.0,33,0.75,1.0
TP6,maddpg,25,34464,-2462.7424980163573,-12313.712490081787,1114.3717257287094,28.485438431099055,0.0,2.1701535949551842,0.753742174555858,0.9036746025085449,0.9410384893417358,1.0,1.758817195892334,0.008961512774387947,0.0,46,0.59375,1.0
TP6,maddpg,26,34560,-1066.724519366026,-5333.62259683013,644.7641479331551,16.929009145115856,7.594239202989086,5.377544853316964,0.5091688577085733,0.9163897037506104,0.9404471516609192,1.0029072761535645,1.7881754636764526,0.009552856037458923,0.0,8,0.9166666666666666,1.0
TP6,maddpg,27,34656,-1120.8657752960921,-5604.32887648046,514.4861814352,17.60444899622331,7.952550398518205,4.964345035434324,0.535457585627834,0.944271445274353,0.9383703470230103,1.0017858743667603,1.8290315866470337,0.01162965692832807,0.0,19,0.875,1.0
TP6,maddpg,28,34752,-658.7104821920395,-3293.5524109601974,440.99645417742835,18.274098640820853,0.0,4.458838332991734,0.5239743037770191,0.7428885698318481,0.9501987099647522,1.0,1.403788447380066,0.0,0.0,1,1.0,1.0
TP6,maddpg,29,34848,-677.3934125423432,-3386.9670627117157,473.2878383739296,17.787261127784404,0.0,4.214171608129821,0.49757839801410836,0.7298752665519714,0.9506433010101318,1.0,1.3612897396087646,0.0,0.0,0,1.0,1.0
