topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1411.9901899242593,759.9273740790607,-7059.950949621297,3799.6368703953035,755.0185006916315,19.09263125928046,4.509530689410194,4.583781612247972,0.5513125729737103,0.933038592338562,1.0072263479232788,1.9221328496932983,0.016961419519020304,0.0,17.93548387096774,0.8450940860215054,1.0
