model_name,gnn_type,checkpoint,device,mode,episode_id,start_index,step,inference_time_s,inference_time_ms,control_interval_s,time_fraction_of_control_interval
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,34,0.0047823116183280945,4.7823116183280945,900.0,5.313679575920105e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,35,0.004692414775490761,4.692414775490761,900.0,5.213794194989734e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,36,0.004802169743925333,4.802169743925333,900.0,5.335744159917037e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,37,0.004610264673829079,4.610264673829079,900.0,5.122516304254532e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,38,0.004782446194440126,4.782446194440126,900.0,5.313829104933474e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,39,0.0044431802816689014,4.443180281668901,900.0,4.936866979632113e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,40,0.004668607376515865,4.668607376515865,900.0,5.187341529462072e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,41,0.004632154013961554,4.632154013961554,900.0,5.146837793290615e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,42,0.004682454746216536,4.682454746216536,900.0,5.2027274957961505e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,43,0.004591843578964472,4.591843578964472,900.0,5.102048421071635e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,44,0.004431207198649645,4.431207198649645,900.0,4.923563554055161e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,45,0.004720498342067003,4.720498342067003,900.0,5.244998157852226e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,46,0.004614215809851885,4.614215809851885,900.0,5.126906455390983e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,47,0.0045262728817760944,4.526272881776094,900.0,5.029192090862327e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,48,0.004649365320801735,4.649365320801735,900.0,5.1659614675574835e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,49,0.004452032968401909,4.452032968401909,900.0,4.946703298224343e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,50,0.004650621209293604,4.650621209293604,900.0,5.167356899215115e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,51,0.004436094779521227,4.436094779521227,900.0,4.92899419946803e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,52,0.004487475845962763,4.487475845962763,900.0,4.986084273291958e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,53,0.004759289789944887,4.759289789944887,900.0,5.28809976660543e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,54,0.004512133076786995,4.512133076786995,900.0,5.013481196429994e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,55,0.004478516988456249,4.478516988456249,900.0,4.9761299871736105e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,56,0.004675285890698433,4.675285890698433,900.0,5.194762100776036e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,57,0.004805317148566246,4.805317148566246,900.0,5.339241276184717e-06
