topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,maddpg,0,32064,-648.3798464700579,-3241.89923235029,459.4890778200959,12.321624816604754,11.895232166695363,4.332400056106258,0.3465208522975445,0.6455172300338745,0.9584630131721497,1.003650188446045,1.2445567846298218,0.0,0.0,0,1.0,1.0
TP6,maddpg,1,32160,-530.6232132650446,-2653.116066325223,374.2215721355486,10.348117337456927,13.088549161993381,4.067112976837191,0.2853220185885827,0.5937896370887756,0.9615219235420227,1.0019832849502563,1.1609073877334595,0.0,0.0,0,1.0,1.0
TP6,maddpg,2,32256,-1125.2460640877484,-5626.230320438743,672.0598078349167,18.177224400528075,6.69771769689216,4.254313920543253,0.5383883807808161,0.895332932472229,0.9416135549545288,1.0006048679351807,1.7371689081192017,0.00838641624323766,0.0,9,0.9166666666666666,1.0
TP6,maddpg,3,32352,-1330.5046545743942,-6652.523272871971,752.8125576718234,17.532756715447135,8.226198194974742,4.281424672798939,0.5324755062659582,0.9405507445335388,0.9384927749633789,1.0014554262161255,1.811097502708435,0.011507249359582361,0.0,14,0.8958333333333334,1.0
TP6,maddpg,4,32448,-1965.258008402586,-9826.29004201293,989.6227210874682,21.156055160914036,0.0,3.377088745776246,0.6310856516162554,0.9337176084518433,0.9389158487319946,1.0002583265304565,1.7953667640686035,0.011084122061607471,0.0,30,0.7604166666666666,1.0
TP6,maddpg,5,32544,-3515.9870918273928,-17579.935459136963,1690.070768686656,30.3242407337068,0.0,0.9682640008674932,0.7923928927630186,0.9221024513244629,0.9396150708198547,1.0,1.7751119136810303,0.010384935005211426,0.0,61,0.375,1.0
TP6,maddpg,6,32640,-3301.651637840271,-16508.258189201355,1509.9515158809006,30.086843487546844,0.0,0.9656152750616309,0.790949090073506,0.9374683499336243,0.938508927822113,1.0,1.8022314310073853,0.011491091203042703,0.0,62,0.375,1.0
TP6,maddpg,7,32736,-1212.0235351979732,-6060.117675989866,881.3555331296068,18.361289780488107,0.0,3.039557469884458,0.5308217722922564,0.701992392539978,0.9543359279632568,1.00019371509552,1.3428103923797607,0.0,0.0,0,1.0,1.0
TP6,maddpg,8,32832,-791.6474270299077,-3958.2371351495385,567.7093513592032,12.516006558546962,10.314688127772078,4.372231784390971,0.3755485111226638,0.6777498126029968,0.9553577303886414,1.001448392868042,1.291195273399353,0.0,0.0,0,1.0,1.0
TP6,maddpg,9,32928,-1822.9760696619749,-9114.880348309875,882.8534557818618,18.18830076761253,7.592304864173959,4.092660806191839,0.5631683903435866,1.0038831233978271,0.9337202310562134,1.0016820430755615,1.9034360647201538,0.016279741941612302,0.0,30,0.6875,1.0
