model,load_factor,seed,episode_id,total_energy_cost,feasible_rate,infeasible_requested_count,converged_rate
gat,1.4,2,9,1083.7774259730386,0.625,36,1.0
gat,1.4,2,10,1311.423059379163,0.53125,45,1.0
gat,1.4,2,11,1419.380154201391,0.40625,58,1.0
gat,1.4,2,12,874.9220637809079,0.7083333333333334,28,1.0
gat,1.4,2,13,1214.07873090707,0.21875,75,1.0
gat,1.4,2,14,556.1352535454455,0.9166666666666666,16,1.0
gat,1.4,2,15,545.325965019419,1.0,0,1.0
gat,1.4,2,16,902.4330554113913,0.5,48,1.0
gat,1.4,2,17,1146.6131874471855,0.4791666666666667,50,1.0
gat,1.4,2,18,1345.7764296061555,0.21875,75,1.0
gat,1.4,2,19,705.3501605742698,0.65625,33,1.0
gat,1.4,2,20,665.5109223652424,0.6458333333333334,34,1.0
gat,1.4,2,21,453.26646734342137,0.9583333333333334,18,1.0
gat,1.4,2,22,370.673056386333,1.0,0,1.0
gat,1.4,2,23,1012.510929776933,0.3229166666666667,66,1.0
gat,1.4,2,24,1092.401625571715,0.28125,70,1.0
gat,1.4,2,25,1341.177461753373,0.1458333333333333,83,1.0
gat,1.4,2,26,804.7278002724747,0.6666666666666666,32,1.0
gat,1.4,2,27,642.2110981903761,0.6458333333333334,34,1.0
gat,1.4,2,28,548.9868839844517,0.9583333333333334,12,1.0
gat,1.4,2,29,575.1701153879889,0.96875,3,1.0
gat,1.4,2,30,790.8878825339177,0.4270833333333333,56,1.0
gcn,1.0,0,0,370.3098575716614,1.0,0,1.0
gcn,1.0,0,1,300.275296342879,1.0,0,1.0
gcn,1.0,0,2,524.8249324372973,1.0,0,1.0
gcn,1.0,0,3,596.7245539418275,0.9791666666666666,2,1.0
gcn,1.0,0,4,797.3116012030852,0.96875,3,1.0
gcn,1.0,0,5,1382.4918446093973,1.0,0,1.0
gcn,1.0,0,6,1232.3122587377386,0.9479166666666666,5,1.0
gcn,1.0,0,7,698.0058204859146,1.0,0,1.0
gcn,1.0,0,8,443.6805629868882,1.0,0,1.0
gcn,1.0,0,9,702.5983170968592,0.9375,6,1.0
gcn,1.0,0,10,859.6888075629236,0.9479166666666666,5,1.0
gcn,1.0,0,11,888.8953588442142,1.0,0,1.0
gcn,1.0,0,12,583.8208671931208,1.0,0,1.0
gcn,1.0,0,13,794.0312613124437,0.9166666666666666,8,1.0
gcn,1.0,0,14,385.4654360334296,1.0,0,1.0
gcn,1.0,0,15,367.6122565293242,1.0,0,1.0
gcn,1.0,0,16,597.8242468307002,0.9895833333333334,2,1.0
gcn,1.0,0,17,749.7845332085694,0.9479166666666666,5,1.0
gcn,1.0,0,18,892.5025099129194,1.0,0,1.0
gcn,1.0,0,19,471.89375376489744,0.9895833333333334,1,1.0
gcn,1.0,0,20,441.3750402308222,0.96875,3,1.0
gcn,1.0,0,21,312.66932475266185,1.0,0,1.0
gcn,1.0,0,22,251.47561996849535,1.0,0,1.0
gcn,1.0,0,23,621.8989519601616,0.9375,7,1.0
gcn,1.0,0,24,708.1009014214859,0.9791666666666666,4,1.0
gcn,1.0,0,25,901.1975654430444,1.0,0,1.0
gcn,1.0,0,26,539.4593610750671,1.0,0,1.0
gcn,1.0,0,27,424.83587149425256,0.96875,3,1.0
gcn,1.0,0,28,352.3062363332668,1.0,0,1.0
gcn,1.0,0,29,382.8590657173237,1.0,0,1.0
gcn,1.0,0,30,511.3926839606429,0.84375,15,1.0
gcn,1.0,1,0,342.9100156385956,1.0,0,1.0
gcn,1.0,1,1,274.4390806773647,1.0,0,1.0
gcn,1.0,1,2,499.6583978586293,1.0,0,1.0
gcn,1.0,1,3,565.4547802474681,0.9895833333333334,3,1.0
gcn,1.0,1,4,768.7449208525751,1.0,0,1.0
gcn,1.0,1,5,1380.964645497518,1.0,5,1.0
gcn,1.0,1,6,1233.342338818195,0.9479166666666666,13,1.0
gcn,1.0,1,7,685.9966746503684,1.0,0,1.0
gcn,1.0,1,8,402.5566310718464,1.0,0,1.0
gcn,1.0,1,9,673.4126721196106,0.9375,7,1.0
gcn,1.0,1,10,802.5086114164864,0.9479166666666666,6,1.0
gcn,1.0,1,11,881.1783313158337,1.0,0,1.0
gcn,1.0,1,12,552.5184116132023,1.0,0,1.0
gcn,1.0,1,13,787.8880364170972,1.0,1,1.0
gcn,1.0,1,14,358.06329020803395,1.0,0,1.0
gcn,1.0,1,15,323.33896637510776,1.0,0,1.0
gcn,1.0,1,16,548.9169239655888,1.0,0,1.0
gcn,1.0,1,17,704.521986929025,1.0,0,1.0
gcn,1.0,1,18,885.8825571286569,1.0,1,1.0
gcn,1.0,1,19,445.9279649316911,1.0,0,1.0
gcn,1.0,1,20,420.0058005849032,1.0,0,1.0
gcn,1.0,1,21,292.6023920681897,1.0,0,1.0
gcn,1.0,1,22,231.32322559318035,1.0,0,1.0
gcn,1.0,1,23,617.7988889065938,1.0,0,1.0
gcn,1.0,1,24,699.0210867120558,1.0,0,1.0
gcn,1.0,1,25,898.5397038298532,1.0,0,1.0
gcn,1.0,1,26,502.26736505786806,1.0,0,1.0
gcn,1.0,1,27,401.9296919092805,1.0,0,1.0
gcn,1.0,1,28,349.8923077821896,1.0,0,1.0
gcn,1.0,1,29,375.2370937112398,1.0,0,1.0
gcn,1.0,1,30,475.94283665910285,0.96875,3,1.0
gcn,1.0,2,0,350.5301706148578,1.0,0,1.0
gcn,1.0,2,1,282.7233458717214,1.0,0,1.0
gcn,1.0,2,2,516.8156854658108,1.0,0,1.0
gcn,1.0,2,3,581.3191371726305,0.96875,5,1.0
gcn,1.0,2,4,789.2039557831844,1.0,0,1.0
gcn,1.0,2,5,1378.1735381435983,1.0,21,1.0
gcn,1.0,2,6,1229.1665229126668,0.9583333333333334,26,1.0
gcn,1.0,2,7,693.7212564603132,1.0,0,1.0
gcn,1.0,2,8,416.5683163577677,1.0,0,1.0
gcn,1.0,2,9,675.993095153115,0.9270833333333334,8,1.0
gcn,1.0,2,10,801.6689935129091,0.9270833333333334,10,1.0
gcn,1.0,2,11,875.7541666614559,1.0,5,1.0
gcn,1.0,2,12,565.9243732418131,1.0,3,1.0
gcn,1.0,2,13,761.0711440911291,1.0,1,1.0
gcn,1.0,2,14,368.2434272266439,1.0,0,1.0
gcn,1.0,2,15,320.92602013973027,1.0,0,1.0
gcn,1.0,2,16,551.531714123066,1.0,0,1.0
gcn,1.0,2,17,715.0048039661708,1.0,7,1.0
gcn,1.0,2,18,879.9717580579561,1.0,0,1.0
gcn,1.0,2,19,465.7659741495814,1.0,1,1.0
gcn,1.0,2,20,442.0283215104464,0.9895833333333334,9,1.0
gcn,1.0,2,21,304.6736750052664,1.0,0,1.0
gcn,1.0,2,22,240.9868497430465,1.0,0,1.0
gcn,1.0,2,23,615.9421073538119,1.0,7,1.0
gcn,1.0,2,24,696.2224645811631,1.0,10,1.0
gcn,1.0,2,25,886.4914675185715,1.0,0,1.0
gcn,1.0,2,26,525.1402010980105,1.0,0,1.0
gcn,1.0,2,27,422.4062489348753,0.9895833333333334,6,1.0
gcn,1.0,2,28,352.1663260907501,1.0,0,1.0
gcn,1.0,2,29,379.54529114214415,1.0,0,1.0
gcn,1.0,2,30,492.2701554271465,0.9583333333333334,16,1.0
gcn,1.1,0,0,415.6318965565324,1.0,0,1.0
gcn,1.1,0,1,339.1960085863445,1.0,0,1.0
gcn,1.1,0,2,595.2462396317545,0.9583333333333334,5,1.0
gcn,1.1,0,3,678.494849772222,0.9270833333333334,8,1.0
gcn,1.1,0,4,905.4579712255656,0.8020833333333334,19,1.0
gcn,1.1,0,5,1537.0655370543632,0.625,36,1.0
gcn,1.1,0,6,1371.3397660841958,0.59375,39,1.0
gcn,1.1,0,7,791.3531910570308,1.0,0,1.0
gcn,1.1,0,8,503.6829711736838,1.0,0,1.0
gcn,1.1,0,9,798.6398051298975,0.90625,9,1.0
gcn,1.1,0,10,971.325161866878,0.8541666666666666,14,1.0
gcn,1.1,0,11,1016.4733391552292,0.8541666666666666,15,1.0
gcn,1.1,0,12,661.703500811045,0.96875,3,1.0
gcn,1.1,0,13,896.9496147838192,0.7708333333333334,22,1.0
gcn,1.1,0,14,435.3853771318391,1.0,0,1.0
gcn,1.1,0,15,415.7850480274336,1.0,0,1.0
gcn,1.1,0,16,676.4439071795179,0.8854166666666666,11,1.0
gcn,1.1,0,17,854.8782390839774,0.78125,21,1.0
gcn,1.1,0,18,1005.3458260164472,0.7916666666666666,20,1.0
gcn,1.1,0,19,527.3186316538857,0.9270833333333334,7,1.0
gcn,1.1,0,20,495.37203272670087,0.9166666666666666,8,1.0
gcn,1.1,0,21,351.9785104783534,1.0,0,1.0
gcn,1.1,0,22,283.15327533436744,1.0,0,1.0
gcn,1.1,0,23,714.6815142552895,0.8020833333333334,19,1.0
gcn,1.1,0,24,802.3678561311575,0.7395833333333334,26,1.0
gcn,1.1,0,25,1010.168153822098,0.78125,21,1.0
gcn,1.1,0,26,601.2074674581612,0.9270833333333334,7,1.0
gcn,1.1,0,27,475.7344957890885,0.90625,9,1.0
gcn,1.1,0,28,400.63077628204,1.0,0,1.0
gcn,1.1,0,29,430.989836511032,1.0,0,1.0
gcn,1.1,0,30,578.9716807368249,0.7291666666666666,26,1.0
gcn,1.1,1,0,389.31107938185215,1.0,0,1.0
gcn,1.1,1,1,312.74205381993426,1.0,0,1.0
gcn,1.1,1,2,569.1156905357615,0.9895833333333334,1,1.0
gcn,1.1,1,3,643.9849337038391,0.9375,6,1.0
gcn,1.1,1,4,879.5141511808881,0.9479166666666666,5,1.0
gcn,1.1,1,5,1534.3964958033475,0.6979166666666666,39,1.0
gcn,1.1,1,6,1371.7986985297368,0.7083333333333334,38,1.0
gcn,1.1,1,7,783.1812585759246,1.0,0,1.0
gcn,1.1,1,8,463.4848369725067,1.0,0,1.0
gcn,1.1,1,9,768.846461846041,0.90625,11,1.0
gcn,1.1,1,10,910.3201894861942,0.875,16,1.0
gcn,1.1,1,11,1007.3403156984292,0.9375,6,1.0
gcn,1.1,1,12,633.7118676184822,0.9791666666666666,2,1.0
gcn,1.1,1,13,890.3136838095485,0.9479166666666666,18,1.0
gcn,1.1,1,14,405.9782317363152,1.0,0,1.0
gcn,1.1,1,15,367.6807927708085,1.0,0,1.0
gcn,1.1,1,16,625.1985354127812,0.9479166666666666,6,1.0
gcn,1.1,1,17,806.7327195923945,0.9583333333333334,5,1.0
gcn,1.1,1,18,999.0484741177414,0.90625,16,1.0
gcn,1.1,1,19,504.4132810012186,0.9583333333333334,4,1.0
gcn,1.1,1,20,473.6696150127884,0.9583333333333334,5,1.0
gcn,1.1,1,21,331.21179312342264,1.0,0,1.0
gcn,1.1,1,22,260.4878603985559,1.0,0,1.0
gcn,1.1,1,23,713.5730216012598,0.9270833333333334,7,1.0
gcn,1.1,1,24,792.7743632825224,0.9375,9,1.0
gcn,1.1,1,25,1007.2026779435269,0.9270833333333334,16,1.0
gcn,1.1,1,26,568.3113410768927,0.96875,3,1.0
gcn,1.1,1,27,455.951345738561,0.9479166666666666,5,1.0
gcn,1.1,1,28,398.0924178217701,1.0,0,1.0
gcn,1.1,1,29,427.62400571228704,1.0,0,1.0
gcn,1.1,1,30,544.2464612043013,0.90625,14,1.0
gcn,1.1,2,0,399.8356264831486,1.0,0,1.0
gcn,1.1,2,1,320.9909664629548,1.0,0,1.0
gcn,1.1,2,2,587.1622327447737,1.0,0,1.0
gcn,1.1,2,3,655.692371211932,0.9270833333333334,16,1.0
gcn,1.1,2,4,903.603275814598,0.875,19,1.0
gcn,1.1,2,5,1534.9816407752442,0.6354166666666666,51,1.0
gcn,1.1,2,6,1369.079981295548,0.625,50,1.0
gcn,1.1,2,7,791.3388806748253,1.0,0,1.0
gcn,1.1,2,8,474.8634447993023,1.0,0,1.0
gcn,1.1,2,9,766.104024754758,0.90625,13,1.0
gcn,1.1,2,10,927.4562324212422,0.8125,21,1.0
gcn,1.1,2,11,1008.2336680513456,0.8958333333333334,14,1.0
gcn,1.1,2,12,634.2485829760891,0.96875,5,1.0
gcn,1.1,2,13,867.205909987269,0.9166666666666666,23,1.0
gcn,1.1,2,14,425.8571981437562,1.0,0,1.0
gcn,1.1,2,15,369.5281277698352,1.0,0,1.0
gcn,1.1,2,16,631.5653299488515,0.9583333333333334,12,1.0
gcn,1.1,2,17,810.7792653336332,0.90625,28,1.0
gcn,1.1,2,18,991.942306256723,0.96875,16,1.0
gcn,1.1,2,19,523.3278740480856,0.9583333333333334,18,1.0
gcn,1.1,2,20,498.6911675467549,0.9166666666666666,26,1.0
gcn,1.1,2,21,348.37191661951954,1.0,0,1.0
gcn,1.1,2,22,274.21104046473687,1.0,0,1.0
gcn,1.1,2,23,707.3270433874914,0.9375,24,1.0
gcn,1.1,2,24,793.8289385461155,0.8958333333333334,29,1.0
gcn,1.1,2,25,995.6418896528086,0.9375,17,1.0
gcn,1.1,2,26,592.1494553821002,1.0,7,1.0
gcn,1.1,2,27,480.002500365119,0.90625,27,1.0
gcn,1.1,2,28,400.97271119945617,1.0,0,1.0
gcn,1.1,2,29,427.7787200781595,1.0,0,1.0
gcn,1.1,2,30,568.058914826906,0.8125,33,1.0
gcn,1.2,0,0,460.374435493915,1.0,0,1.0
gcn,1.2,0,1,377.198618280449,1.0,0,1.0
gcn,1.2,0,2,670.6898617217113,0.90625,9,1.0
gcn,1.2,0,3,759.0979442784854,0.875,12,1.0
gcn,1.2,0,4,1014.825680318069,0.6666666666666666,32,1.0
gcn,1.2,0,5,1692.7862363775744,0.40625,57,1.0
gcn,1.2,0,6,1511.2504687446256,0.3958333333333333,58,1.0
gcn,1.2,0,7,887.3854672229512,1.0,0,1.0
gcn,1.2,0,8,563.7649409013673,1.0,0,1.0
gcn,1.2,0,9,898.8757684030724,0.8020833333333334,19,1.0
gcn,1.2,0,10,1090.0804349891864,0.6666666666666666,32,1.0
gcn,1.2,0,11,1148.753581351527,0.75,24,1.0
gcn,1.2,0,12,741.9976687181394,0.9270833333333334,7,1.0
gcn,1.2,0,13,1001.1719828190631,0.5833333333333334,41,1.0
gcn,1.2,0,14,482.8076136455516,1.0,0,1.0
gcn,1.2,0,15,461.5556043930065,1.0,0,1.0
gcn,1.2,0,16,753.0257457295517,0.7916666666666666,20,1.0
gcn,1.2,0,17,958.9975228573942,0.6145833333333334,37,1.0
gcn,1.2,0,18,1118.8565184741567,0.5416666666666666,45,1.0
gcn,1.2,0,19,590.4698245139942,0.84375,15,1.0
gcn,1.2,0,20,555.7528395619511,0.8333333333333334,16,1.0
gcn,1.2,0,21,389.7208817435334,1.0,0,1.0
gcn,1.2,0,22,314.89294767819416,1.0,0,1.0
gcn,1.2,0,23,811.5129534657023,0.6145833333333334,37,1.0
gcn,1.2,0,24,898.6835826050757,0.5833333333333334,40,1.0
gcn,1.2,0,25,1120.266144678034,0.53125,45,1.0
gcn,1.2,0,26,675.1128313392854,0.8958333333333334,10,1.0
gcn,1.2,0,27,532.1411404731207,0.8541666666666666,15,1.0
gcn,1.2,0,28,449.7917844482396,1.0,0,1.0
gcn,1.2,0,29,479.7777530603961,1.0,0,1.0
gcn,1.2,0,30,648.3188408056382,0.6145833333333334,37,1.0
gcn,1.2,1,0,435.0357536932679,1.0,0,1.0
gcn,1.2,1,1,351.62320614597826,1.0,0,1.0
gcn,1.2,1,2,639.4798309058247,0.9270833333333334,8,1.0
gcn,1.2,1,3,723.4808817663235,0.9166666666666666,11,1.0
gcn,1.2,1,4,991.2254012596138,0.8645833333333334,19,1.0
gcn,1.2,1,5,1690.2298633429211,0.40625,59,1.0
gcn,1.2,1,6,1515.0201019572116,0.40625,62,1.0
gcn,1.2,1,7,881.538230020704,1.0,0,1.0
gcn,1.2,1,8,526.5633754169022,1.0,0,1.0
gcn,1.2,1,9,857.0754242699642,0.71875,27,1.0
gcn,1.2,1,10,1023.1811415563466,0.7395833333333334,26,1.0
gcn,1.2,1,11,1140.8310875131308,0.875,17,1.0
gcn,1.2,1,12,712.0889680794334,0.9270833333333334,8,1.0
gcn,1.2,1,13,991.185500891244,0.6770833333333334,43,1.0
gcn,1.2,1,14,453.6053732726319,1.0,0,1.0
gcn,1.2,1,15,415.2249028769563,1.0,0,1.0
gcn,1.2,1,16,707.5885327912143,0.9166666666666666,9,1.0
gcn,1.2,1,17,902.198177718118,0.8020833333333334,25,1.0
gcn,1.2,1,18,1114.204359896998,0.6875,35,1.0
gcn,1.2,1,19,562.7457647258898,0.90625,14,1.0
gcn,1.2,1,20,528.2444855343892,0.90625,15,1.0
gcn,1.2,1,21,368.8715498784767,1.0,0,1.0
gcn,1.2,1,22,293.0447206192303,1.0,0,1.0
gcn,1.2,1,23,808.467956294663,0.8125,25,1.0
gcn,1.2,1,24,894.1502673517294,0.7916666666666666,28,1.0
gcn,1.2,1,25,1116.3695160691796,0.65625,40,1.0
gcn,1.2,1,26,641.0644940237632,0.9166666666666666,8,1.0
gcn,1.2,1,27,507.0242167432914,0.9166666666666666,15,1.0
gcn,1.2,1,28,447.1952253405056,1.0,0,1.0
gcn,1.2,1,29,475.88935790296586,1.0,0,1.0
gcn,1.2,1,30,618.7894287261508,0.6770833333333334,34,1.0
gcn,1.2,2,0,447.8503778133893,1.0,0,1.0
gcn,1.2,2,1,359.26311020000225,1.0,0,1.0
gcn,1.2,2,2,662.4995679103968,0.90625,16,1.0
gcn,1.2,2,3,730.7719658081704,0.8645833333333334,22,1.0
gcn,1.2,2,4,1005.5300865295108,0.78125,37,1.0
gcn,1.2,2,5,1691.0290262701296,0.3958333333333333,64,1.0
gcn,1.2,2,6,1509.9897160939747,0.3958333333333333,63,1.0
gcn,1.2,2,7,889.9895333606121,1.0,0,1.0
gcn,1.2,2,8,537.1463207522008,1.0,0,1.0
gcn,1.2,2,9,863.2702285467916,0.7395833333333334,27,1.0
gcn,1.2,2,10,1048.933659550082,0.7395833333333334,26,1.0
gcn,1.2,2,11,1141.4873319625883,0.8333333333333334,21,1.0
gcn,1.2,2,12,705.4188467421569,0.9270833333333334,10,1.0
gcn,1.2,2,13,976.862885920408,0.78125,39,1.0
gcn,1.2,2,14,480.88031952582526,1.0,0,1.0
gcn,1.2,2,15,424.3624657500022,1.0,0,1.0
gcn,1.2,2,16,710.2064776022722,0.90625,25,1.0
gcn,1.2,2,17,909.9397732635632,0.6770833333333334,37,1.0
gcn,1.2,2,18,1105.6469603143314,0.7708333333333334,41,1.0
gcn,1.2,2,19,580.5273854389637,0.8645833333333334,32,1.0
gcn,1.2,2,20,545.2148319742,0.8541666666666666,31,1.0
gcn,1.2,2,21,387.5265230905941,1.0,7,1.0
gcn,1.2,2,22,307.1758436509559,1.0,0,1.0
gcn,1.2,2,23,808.2179094865506,0.7604166666666666,33,1.0
gcn,1.2,2,24,895.0730143937141,0.7395833333333334,41,1.0
gcn,1.2,2,25,1109.870876451684,0.65625,56,1.0
gcn,1.2,2,26,664.5051657183433,0.8854166666666666,29,1.0
gcn,1.2,2,27,522.7519234800235,0.84375,32,1.0
gcn,1.2,2,28,445.75795063563646,1.0,8,1.0
gcn,1.2,2,29,476.3217358382811,1.0,0,1.0
gcn,1.2,2,30,645.895208984988,0.5208333333333334,52,1.0
gcn,1.3,0,0,510.4912876719297,1.0,0,1.0
gcn,1.3,0,1,415.32571934530506,1.0,0,1.0
gcn,1.3,0,2,755.2925710465922,0.6979166666666666,29,1.0
gcn,1.3,0,3,854.8935815761865,0.7395833333333334,25,1.0
gcn,1.3,0,4,1122.4887405540253,0.4895833333333333,49,1.0
gcn,1.3,0,5,1849.6213333814508,0.2083333333333333,76,1.0
gcn,1.3,0,6,1651.8298467549191,0.2604166666666667,71,1.0
gcn,1.3,0,7,986.3907095959136,1.0,0,1.0
gcn,1.3,0,8,628.9170589199408,1.0,0,1.0
gcn,1.3,0,9,1030.6453753464675,0.6041666666666666,38,1.0
gcn,1.3,0,10,1212.5769215527002,0.5208333333333334,46,1.0
gcn,1.3,0,11,1283.4264636008052,0.59375,39,1.0
gcn,1.3,0,12,822.7459355947882,0.8541666666666666,14,1.0
gcn,1.3,0,13,1107.5912293177382,0.3645833333333333,61,1.0
gcn,1.3,0,14,529.235840487559,1.0,0,1.0
gcn,1.3,0,15,508.4617420768281,1.0,0,1.0
gcn,1.3,0,16,837.9310362665944,0.6354166666666666,35,1.0
gcn,1.3,0,17,1068.9504340970504,0.4479166666666667,53,1.0
gcn,1.3,0,18,1233.331769892936,0.2708333333333333,70,1.0
gcn,1.3,0,19,665.5662953781933,0.65625,33,1.0
gcn,1.3,0,20,626.3484067402828,0.6354166666666666,35,1.0
gcn,1.3,0,21,432.2951876178248,1.0,0,1.0
gcn,1.3,0,22,346.450185041704,1.0,0,1.0
gcn,1.3,0,23,911.0579346654234,0.5520833333333334,43,1.0
gcn,1.3,0,24,998.0246096866196,0.40625,57,1.0
gcn,1.3,0,25,1230.9869641479545,0.2604166666666667,71,1.0
gcn,1.3,0,26,756.9311746814411,0.7291666666666666,26,1.0
gcn,1.3,0,27,597.3804197822072,0.6979166666666666,29,1.0
gcn,1.3,0,28,499.6071448976597,1.0,1,1.0
gcn,1.3,0,29,528.3110578643106,1.0,0,1.0
gcn,1.3,0,30,718.8740078567783,0.46875,51,1.0
gcn,1.3,1,0,483.0903589444368,1.0,0,1.0
gcn,1.3,1,1,390.0621862414408,1.0,0,1.0
gcn,1.3,1,2,716.6351449768748,0.8125,23,1.0
gcn,1.3,1,3,810.322891681052,0.7395833333333334,25,1.0
gcn,1.3,1,4,1109.7727480833505,0.6354166666666666,35,1.0
gcn,1.3,1,5,1854.6236477437312,0.2291666666666666,75,1.0
gcn,1.3,1,6,1659.0773065341475,0.21875,76,1.0
gcn,1.3,1,7,980.281835134586,1.0,0,1.0
gcn,1.3,1,8,589.2539371120201,1.0,0,1.0
gcn,1.3,1,9,973.2589913864232,0.6979166666666666,29,1.0
gcn,1.3,1,10,1158.663821052313,0.6770833333333334,32,1.0
gcn,1.3,1,11,1280.4377768524814,0.7083333333333334,35,1.0
gcn,1.3,1,12,790.0067576719425,0.8854166666666666,15,1.0
gcn,1.3,1,13,1098.04502398481,0.4270833333333333,58,1.0
gcn,1.3,1,14,502.2736216200243,1.0,0,1.0
gcn,1.3,1,15,467.5735406381275,1.0,0,1.0
gcn,1.3,1,16,793.6246876957262,0.7291666666666666,27,1.0
gcn,1.3,1,17,1016.199744793434,0.6041666666666666,39,1.0
gcn,1.3,1,18,1227.618828105955,0.3645833333333333,63,1.0
gcn,1.3,1,19,628.5751062817383,0.7395833333333334,25,1.0
gcn,1.3,1,20,596.9000565883296,0.7083333333333334,28,1.0
gcn,1.3,1,21,408.127567417662,1.0,0,1.0
gcn,1.3,1,22,324.7336923523265,1.0,0,1.0
gcn,1.3,1,23,914.1031165857918,0.5729166666666666,53,1.0
gcn,1.3,1,24,994.0111324602271,0.5,57,1.0
gcn,1.3,1,25,1227.8687034643076,0.3333333333333333,68,1.0
gcn,1.3,1,26,709.8349819814631,0.7916666666666666,22,1.0
gcn,1.3,1,27,568.2849926000968,0.7083333333333334,28,1.0
gcn,1.3,1,28,497.6796193328604,1.0,0,1.0
gcn,1.3,1,29,524.685831215709,1.0,0,1.0
gcn,1.3,1,30,725.3952283234062,0.4583333333333333,52,1.0
gcn,1.3,2,0,496.0802125905921,1.0,0,1.0
gcn,1.3,2,1,401.81998634638006,1.0,0,1.0
gcn,1.3,2,2,729.899124561572,0.8125,32,1.0
gcn,1.3,2,3,820.2004558598233,0.6875,31,1.0
gcn,1.3,2,4,1125.5820470814317,0.4479166666666667,55,1.0
gcn,1.3,2,5,1854.251982885092,0.1666666666666666,80,1.0
gcn,1.3,2,6,1651.650958403263,0.21875,75,1.0
gcn,1.3,2,7,986.1810124960494,1.0,4,1.0
gcn,1.3,2,8,599.385801951296,1.0,0,1.0
gcn,1.3,2,9,974.5554274472404,0.6354166666666666,35,1.0
gcn,1.3,2,10,1183.6656826008566,0.6041666666666666,39,1.0
gcn,1.3,2,11,1275.7800015878906,0.7291666666666666,29,1.0
gcn,1.3,2,12,781.2182220120928,0.875,17,1.0
gcn,1.3,2,13,1088.4706836344312,0.40625,60,1.0
gcn,1.3,2,14,529.2652846108006,1.0,13,1.0
gcn,1.3,2,15,482.2697610471205,1.0,0,1.0
gcn,1.3,2,16,811.288054028254,0.6875,38,1.0
gcn,1.3,2,17,1022.000417137457,0.5104166666666666,47,1.0
gcn,1.3,2,18,1226.3383823892318,0.34375,65,1.0
gcn,1.3,2,19,642.6432861604965,0.6041666666666666,38,1.0
gcn,1.3,2,20,608.2117464414528,0.6145833333333334,37,1.0
gcn,1.3,2,21,426.44474682327854,1.0,15,1.0
gcn,1.3,2,22,343.3733820079928,1.0,0,1.0
gcn,1.3,2,23,917.0368446172412,0.5416666666666666,51,1.0
gcn,1.3,2,24,997.4798630793784,0.5,51,1.0
gcn,1.3,2,25,1226.492470644582,0.3645833333333333,73,1.0
gcn,1.3,2,26,729.1226195688207,0.71875,37,1.0
gcn,1.3,2,27,585.0683359376776,0.6041666666666666,38,1.0
gcn,1.3,2,28,493.5211898028704,1.0,15,1.0
gcn,1.3,2,29,523.459301340107,1.0,0,1.0
gcn,1.3,2,30,731.2663359352491,0.3854166666666667,60,1.0
gcn,1.4,0,0,558.4268298029405,1.0,0,1.0
gcn,1.4,0,1,453.519538704841,1.0,0,1.0
gcn,1.4,0,2,839.4488683675592,0.65625,33,1.0
gcn,1.4,0,3,962.0335408288385,0.53125,45,1.0
gcn,1.4,0,4,1235.754849197342,0.4270833333333333,55,1.0
gcn,1.4,0,5,2008.9644116629229,0.1041666666666666,86,1.0
gcn,1.4,0,6,1793.6447378915311,0.1354166666666666,83,1.0
gcn,1.4,0,7,1086.251169202097,0.84375,15,1.0
gcn,1.4,0,8,694.0489598822212,0.9583333333333334,4,1.0
gcn,1.4,0,9,1134.102790095205,0.53125,45,1.0
gcn,1.4,0,10,1333.470796221338,0.4791666666666667,50,1.0
gcn,1.4,0,11,1420.6668981203072,0.3854166666666667,59,1.0
gcn,1.4,0,12,919.4389489466874,0.6770833333333334,31,1.0
gcn,1.4,0,13,1218.995488162842,0.2395833333333333,73,1.0
gcn,1.4,0,14,575.1337684038755,0.8958333333333334,10,1.0
gcn,1.4,0,15,560.1395415187461,1.0,0,1.0
gcn,1.4,0,16,927.2547472382576,0.5416666666666666,44,1.0
gcn,1.4,0,17,1173.781618865058,0.3958333333333333,58,1.0
gcn,1.4,0,18,1348.2117006662247,0.2291666666666666,74,1.0
gcn,1.4,0,19,743.1065042565015,0.53125,45,1.0
gcn,1.4,0,20,693.6652995584378,0.5416666666666666,44,1.0
gcn,1.4,0,21,471.1943426625803,0.9270833333333334,9,1.0
gcn,1.4,0,22,380.9615467587725,1.0,0,1.0
gcn,1.4,0,23,1009.3605870987072,0.3541666666666667,62,1.0
gcn,1.4,0,24,1097.997764982459,0.2708333333333333,70,1.0
gcn,1.4,0,25,1342.8858403194429,0.15625,81,1.0
gcn,1.4,0,26,857.0651849468782,0.5416666666666666,44,1.0
gcn,1.4,0,27,669.7599507695882,0.5729166666666666,41,1.0
gcn,1.4,0,28,550.5530587317822,0.9375,7,1.0
gcn,1.4,0,29,577.029401314553,0.96875,4,1.0
gcn,1.4,0,30,787.9741863533749,0.4479166666666667,53,1.0
gcn,1.4,1,0,533.8928153282643,1.0,0,1.0
gcn,1.4,1,1,429.1318806690601,1.0,0,1.0
gcn,1.4,1,2,804.5250787444162,0.7083333333333334,31,1.0
gcn,1.4,1,3,909.658560238727,0.6770833333333334,31,1.0
gcn,1.4,1,4,1258.6879346461378,0.4479166666666667,58,1.0
gcn,1.4,1,5,2023.2206400692492,0.1041666666666666,86,1.0
gcn,1.4,1,6,1806.5032976673729,0.1354166666666666,83,1.0
gcn,1.4,1,7,1079.0688480583149,0.9479166666666666,9,1.0
