topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,smpc,0,10,2018-12-01 02:30:00+00:00,32064,10,-9.857898712158203,-49.289493560791016,798.8226309425954,0.19970565773564886,7.1494625469362285,0.0,0.0,0.43353646993637085,0.0,0.9740684628486633,1.0,0.9433473348617554,0.0,0.0,True,True,False,0.0,optimal,132.72663706265328,0.14585447311401367,True,False,0,TP1,0.9750975370407104,1.0,0.7922592759132385,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.192527577,192.527577,0.14585447311401367,145.85447311401367,46.673103885986336,900.0,0.00021391953
TP1,smpc,0,11,2018-12-01 02:45:00+00:00,32064,11,-9.755688667297363,-48.778443336486816,790.5505771602748,0.1976376442900687,7.075427665584459,0.0,0.0,0.42894792556762695,0.0,0.9743740558624268,1.0,0.9333374500274658,0.0,0.0,True,True,False,0.0,optimal,141.63667506117105,0.14171743392944336,True,False,0,TP1,0.9756073951721191,1.0,0.7810810208320618,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.182222655,182.222655,0.14171743392944336,141.71743392944336,40.50522107055665,900.0,0.00020246961666666667
TP1,smpc,0,12,2018-12-01 03:00:00+00:00,32064,12,-9.961273193359375,-49.806365966796875,792.443342364777,0.19811083559119425,7.2330266074345015,0.0,0.0,0.42949092388153076,0.0,0.9743528962135315,1.0,0.9355645179748535,0.0,0.0,True,True,False,0.0,optimal,175.79906264490663,0.12488508224487305,True,False,0,TP1,0.9755165576934814,1.0,0.7881562113761902,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.163446126,163.446126,0.12488508224487305,124.88508224487305,38.56104375512695,900.0,0.00018160680666666666
TP1,smpc,0,13,2018-12-01 03:15:00+00:00,32064,13,-9.970138549804688,-49.85069274902344,793.1799546847742,0.19829498867119355,7.239750036385276,0.0,0.0,0.42958706617355347,0.0,0.974343478679657,1.0,0.9364314675331116,0.0,0.0,True,True,False,0.0,optimal,244.1863565791727,0.1455380916595459,True,False,0,TP1,0.9755668044090271,1.0,0.7838996648788452,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.202378973,202.378973,0.1455380916595459,145.5380916595459,56.84088134045409,900.0,0.00022486552555555555
TP1,smpc,0,14,2018-12-01 03:30:00+00:00,32064,14,-9.966327667236328,-49.83163833618164,792.8448429920536,0.1982112107480134,7.236691304409969,0.0,0.0,0.4297148585319519,0.0,0.9743313193321228,1.0,0.9360379576683044,0.0,0.0,True,True,False,0.0,optimal,349.16749018147453,0.15714502334594727,True,False,0,TP1,0.9753528237342834,1.0,0.7888274192810059,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.202689049,202.689049,0.15714502334594727,157.14502334594727,45.544025654052746,900.0,0.00022521005444444444
TP1,smpc,0,15,2018-12-01 03:45:00+00:00,32064,15,-10.002642631530762,-50.01321315765381,795.7560385157194,0.19893900962892985,7.263263241552228,0.0,0.0,0.431077241897583,0.0,0.9742586612701416,1.0,0.9394646286964417,0.0,0.0,True,True,False,0.0,optimal,476.301648307416,0.16839814186096191,True,False,0,TP1,0.9752918481826782,1.0,0.7855063676834106,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.23523143,235.23143,0.16839814186096191,168.3981418609619,66.83328813903807,900.0,0.00026136825555555555
TP1,smpc,0,16,2018-12-01 04:00:00+00:00,32064,16,-10.0770902633667,-50.385451316833496,797.9921398361967,0.19949803495904916,7.319582902647514,0.0,0.0,0.4320249557495117,0.0,0.9742144346237183,1.0,0.9420958161354065,0.0,0.0,True,True,False,0.0,optimal,626.7436302337476,0.17955899238586426,True,False,0,TP1,0.9755042791366577,1.0,0.7884504795074463,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.231266736,231.266736,0.17955899238586426,179.55899238586426,51.707743614135744,900.0,0.00025696304
TP1,smpc,0,17,2018-12-01 04:15:00+00:00,32064,17,-10.064329147338867,-50.321645736694336,796.9305327480924,0.1992326331870231,7.309845311631878,0.0,0.0,0.43194615840911865,0.0,0.9742046594619751,1.0,0.9408476948738098,0.0,0.0,True,True,False,0.0,optimal,802.2173017509057,0.16604304313659668,True,False,0,TP1,0.9751354455947876,1.0,0.7966939806938171,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.20896629,208.96629,0.16604304313659668,166.04304313659668,42.92324686340332,900.0,0.00023218476666666667
TP1,smpc,0,18,2018-12-01 04:30:00+00:00,32064,18,-10.09279727935791,-50.46398639678955,799.2026970559891,0.19980067426399728,7.33068673874606,0.0,0.0,0.4330037236213684,0.0,0.9741430878639221,1.0,0.9435225129127502,0.0,0.0,True,True,False,0.0,optimal,999.4366147323828,0.13921856880187988,True,False,0,TP1,0.975335419178009,1.0,0.7923134565353394,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.179017385,179.017385,0.13921856880187988,139.21856880187988,39.79881619812012,900.0,0.00019890820555555557
TP1,smpc,0,19,2018-12-01 04:45:00+00:00,32064,19,-10.132184982299805,-50.66092491149902,802.3634611270154,0.20059086528175385,7.359678847187548,0.0,0.0,0.4343096613883972,0.0,0.9740765690803528,1.0,0.9472410082817078,0.0,0.0,True,True,False,0.0,optimal,1212.1614683218354,0.13668227195739746,True,False,0,TP1,0.9756515026092529,1.0,0.7930728793144226,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.196080592,196.080592,0.13668227195739746,136.68227195739746,59.398320042602535,900.0,0.00021786732444444443
TP1,smpc,0,20,2018-12-01 05:00:00+00:00,32064,20,-9.489660263061523,-47.44830131530762,802.4224810906162,0.20060562027265405,6.864724325730221,0.0,0.0,0.43501412868499756,0.0,0.9740021824836731,1.0,0.9473137259483337,0.0,0.0,True,True,False,0.0,optimal,1440.2240391880814,0.1713557243347168,True,False,0,TP1,0.9754272103309631,1.0,0.7813217043876648,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,10,0.214643707,214.64370699999998,0.1713557243347168,171.3557243347168,43.287982665283195,900.0,0.00023849300777777777
