model,n_runs,episodes_per_run,reward_mean,reward_std,cost_usd_mean,cost_usd_std,grid_import_mwh_mean,grid_import_mwh_std,curtailment_mwh_mean,curtailment_mwh_std,throughput_mwh_mean,throughput_mwh_std,voltage_deviation_pu_mean,voltage_deviation_pu_std,worst_min_voltage_pu_mean,worst_min_voltage_pu_std,worst_max_voltage_pu_mean,worst_max_voltage_pu_std,worst_line_current_pu_mean,worst_line_current_pu_std,infeasible_requested_count_mean,infeasible_requested_count_std,feasible_rate_mean,feasible_rate_std,converged_rate_mean,converged_rate_std
MLP,3,31,-1853.7620916946762,99.59881382345743,862.9636035406762,18.25779769642581,21.585425671589665,0.4112391586491516,4.331756197322067,0.23170824880680663,3.0335437549469275,0.5648091082182325,0.6189237522114882,0.009099212457241124,0.92706036567688,0.0,1.0037631591161091,0.0028349077141849068,2.09016489982605,0.0,32.59139784946237,3.7903340196578705,0.668570788530466,0.03479783506015543,1.0,0.0
GCN,3,31,-1796.8932564582635,62.141345667535475,849.5379299497521,11.481609777226264,21.27167170256595,0.20296526946407176,4.228940421214236,0.2259374400747921,3.684443731116914,0.9814263003136467,0.6122259879918722,0.0028321055641359776,0.92706036567688,0.0,1.0069275697072346,0.002384091096229428,2.09016489982605,0.0,30.666666666666668,2.742188476626988,0.6999327956989246,0.024293680927311857,1.0,0.0
GAT,3,31,-1815.9451916653932,11.053911542951441,848.3576010959517,5.753727676632246,21.259871567772723,0.1698731667348256,4.22144997397967,0.13433807240080176,3.579571317808257,0.27157432778488894,0.6117756533232855,0.0025766804588383788,0.92706036567688,0.0,1.0041466156641643,0.0018596728884595396,2.09016489982605,0.0,31.698924731182796,0.5323395180424325,0.6860439068100357,0.00925331073132749,1.0,0.0
TAGConv,3,31,-1770.6496989374618,32.65910667553536,845.2351957507417,9.059904341094146,21.16218676269675,0.21323743818925267,4.127723223269027,0.23083516005956428,3.846082747880896,0.463746095432227,0.6108220229559581,0.004479349880709961,0.92706036567688,0.0,1.005656639734904,0.003066476786212241,2.09016489982605,0.0,29.64516129032258,1.0103522427977942,0.7047491039426523,0.015458206668591063,1.0,0.0
