topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,maddpg,0,32064,-632.5100627362729,-3162.550313681364,447.8503778133893,12.030854780219784,11.432365377489244,5.703766087778451,0.34358130395412445,0.6776525974273682,0.9531437754631042,1.0090678930282593,1.3123787641525269,0.0,0.0,0,1.0,1.0
TP6,maddpg,1,32160,-510.6616147890687,-2553.3080739453435,359.26311020000225,9.915734189449779,12.615826869342172,5.474315610422627,0.283663014570872,0.6042319536209106,0.9576723575592041,1.009596347808838,1.1609073877334595,0.0,0.0,0,1.0,1.0
TP6,maddpg,2,32256,-1252.1961672589182,-6260.980836294591,662.4995679103968,18.158232949798105,6.424027280567388,5.127678850733555,0.535112769032518,0.895332932472229,0.9416135549545288,1.0008176565170288,1.7371689081192017,0.00838641624323766,0.0,16,0.90625,1.0
TP6,maddpg,3,32352,-1460.6114246964455,-7303.057123482227,730.7719658081704,17.177428408198296,7.668775043672947,5.469532442445666,0.526007137571772,0.9405507445335388,0.9384927749633789,1.0039595365524292,1.811097502708435,0.011507249359582361,0.0,22,0.8645833333333334,1.0
TP6,maddpg,4,32448,-2126.486385864019,-10632.431929320097,1005.5300865295108,21.89224696090963,0.19487989314997975,3.782919114988425,0.6345330563684305,0.9337176084518433,0.9389158487319946,1.0002779960632324,1.7953667640686035,0.011084122061607471,0.0,37,0.78125,1.0
TP6,maddpg,5,32544,-3577.260262298584,-17886.30131149292,1691.0290262701296,30.34057985739463,0.0,1.325543579071149,0.7926108439763387,0.9221024513244629,0.9396150708198547,1.0,1.7751119136810303,0.010384935005211426,0.0,64,0.3958333333333333,1.0
TP6,maddpg,6,32640,-3321.7353328704835,-16608.676664352417,1509.9897160939747,30.1044432143907,0.0,1.3564444245080665,0.7912118832270304,0.9374683499336243,0.938508927822113,1.0,1.8022314310073853,0.011491091203042703,0.0,63,0.3958333333333333,1.0
TP6,maddpg,7,32736,-1223.651118516922,-6118.25559258461,889.9895333606121,18.518545860435438,0.0,4.845670797717396,0.5340089909732342,0.7309885621070862,0.950340211391449,1.0003464221954346,1.385498046875,0.0,0.0,0,1.0,1.0
TP6,maddpg,8,32832,-750.2578140363097,-3751.2890701815486,537.1463207522008,12.051134842828446,9.67392767540447,6.038191076672235,0.3661142997443676,0.6777498126029968,0.9525036215782166,1.0016804933547974,1.291195273399353,0.0,0.0,0,1.0,1.0
TP6,maddpg,9,32928,-1736.1183246985079,-8680.591623492539,863.2702285467916,17.77713398714303,7.039127635512829,5.295821059256427,0.5554363249490658,1.0038831233978271,0.9337202310562134,1.0024309158325195,1.9034360647201538,0.016279741941612302,0.0,27,0.7395833333333334,1.0
TP6,maddpg,10,33024,-1959.3321965783834,-9796.660982891917,1048.933659550082,19.163631449130435,3.6507714818081047,4.947555093314377,0.5878159540394942,0.9940247535705566,0.9345496296882629,1.001457929611206,1.8897911310195923,0.01545038011471822,0.0,26,0.7395833333333334,1.0
TP6,maddpg,11,33120,-1986.84890832901,-9934.24454164505,1141.4873319625885,22.879024545096627,0.0,4.262428600177751,0.6642640233039856,0.9115177989006042,0.9405257105827332,1.0,1.765305995941162,0.009474273440734593,0.0,21,0.8333333333333334,1.0
TP6,maddpg,12,33216,-1182.2522294700145,-5911.261147350073,705.4188467421569,15.933128661363526,7.314013249997661,5.9803445784307065,0.4846048951148987,0.885396420955658,0.9424262046813965,1.003148078918457,1.7212814092636108,0.007573823914147293,0.0,10,0.9270833333333334,1.0
TP6,maddpg,13,33312,-2139.3138441175224,-10696.569220587611,976.8628859204081,25.425979398259074,0.09214784073810708,3.4573718187082556,0.7157081669817368,0.9433055520057678,0.93807053565979,1.000093936920166,1.8082220554351807,0.011929444646041176,0.0,39,0.78125,1.0
