topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-2111.153047996471,1045.8591095030226,-10555.765239982355,5229.295547515114,949.1884797268359,23.577511202542816,4.092598945832368,2.277698691957013,0.6748315780673937,0.9210110902786255,1.004313588142395,2.259578227996826,0.02898893542605474,0.0,39.516129032258064,0.5897177419354839,1.0
