topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1748.338170193893,988.1709749276649,-8741.690850969464,4940.854874638325,838.9866949477249,20.959005887020766,3.9156904539853232,3.95478176850844,0.6067082700469801,0.9270603656768799,1.008260726928711,2.09016489982605,0.022939642226766033,0.0,28.967741935483872,0.7049731182795699,1.0
