topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1727.891603362272,951.948062503411,-8639.458016811359,4759.740312517057,839.3878348018321,21.046199197279513,3.99547179493967,4.416337162698814,0.6089877682908248,0.9270603656768799,1.0060455799102783,2.09016489982605,0.022939642226766033,0.0,27.903225806451612,0.7271505376344086,1.0
