topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,mlp_maddpg,31,-1198.3766954326102,592.1247392333614,-5991.883477163051,2960.623696166807,700.4634674201925,17.55355794752212,5.382264954902849,3.3230806337048366,0.5043806039718209,0.9389480352401733,1.0026254653930664,1.7554413080215454,0.011051938239713843,0.0,11.064516129032258,0.9038978494623655,1.0
