topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1191.3871392738886,601.9169455461064,-5956.935696369443,3009.584727730532,694.9345961776379,17.333253469715284,5.224908830410892,2.960011532948872,0.4967056114066352,0.9389480352401733,1.0066989660263062,1.7554413080215454,0.011051938239713843,0.0,11.129032258064516,0.8854166666666667,1.0
