feeder,architecture,run,topology_case,episode_id,start_index,total_energy_cost,total_reward_mean,total_reward_team,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate,source_folder,source_file
IEEE33,gat,2,TP5,25,34464,898.077436622767,-1274.7387712478635,-6373.693856239319,22.9621165564574,0.0,3.445882408343925,0.5386507194489241,0.7087063193321228,0.9500440955162048,1.0,1.535477876663208,0.0,0.0,2,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP5,26,34560,516.5022051943296,-720.9407949090004,-3604.703974545002,13.514266377878728,9.598231401270464,4.558409331839781,0.3465368536611398,0.715151309967041,0.950092911720276,1.0038360357284546,1.5327273607254028,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP5,27,34656,410.7743089721486,-626.0944386392832,-3130.472193196416,14.017608294597371,9.840751263542565,4.69527645753857,0.3660737344374259,0.718248724937439,0.9500505328178406,1.001718282699585,1.5455663204193115,0.0,0.0,2,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP5,28,34752,352.17744672641385,-502.8865370750427,-2514.4326853752136,14.21521339150256,0.0,1.84987890643673,0.3609546087682247,0.5751258134841919,0.9579699039459229,1.0003106594085691,1.2185189723968506,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP5,29,34848,383.4977962043312,-542.4119582414627,-2712.059791207313,14.103875454761498,0.0,2.962011955763213,0.3513655296216408,0.5743273496627808,0.9583741426467896,1.0,1.1553443670272827,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP5,30,34944,484.5169515974509,-844.9895526982843,-4224.947763491422,16.29431964792864,2.3792369812972303,5.030028189834369,0.4290914963930845,0.738196849822998,0.9486038684844972,1.0011755228042605,1.5846452713012695,0.0013961364831854,0.0,8,0.9583333333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,0,32064,357.2375906498936,-505.8407509949058,-2529.203754974529,9.61217460359507,12.95797918789854,4.725902032716457,0.2644756107280652,0.5824988484382629,0.9610958695411682,1.0059447288513184,1.0696678161621094,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,1,32160,288.45996144332923,-411.4999812491238,-2057.499906245619,7.986133874084193,13.896560847447413,4.8475544017482735,0.2200225914518038,0.5131102800369263,0.96457040309906,1.0081274509429932,0.9635955691337584,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,2,32256,503.3958710022366,-770.8189794093371,-3854.094897046685,13.800569573992586,7.350210012739614,5.094205873854189,0.4136920496821403,0.762444794178009,0.950042724609375,1.0010080337524414,1.4676854610443115,0.0,0.0,3,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,3,32352,579.9621371172973,-931.569961720705,-4657.849808603525,13.628236656513586,9.593181566934824,4.733709478507612,0.4115855352332194,0.7769617438316345,0.9492352604866028,1.001875877380371,1.4992611408233645,0.0007647173157767,0.0,6,0.96875,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,4,32448,788.7316323485563,-1207.557498650253,-6037.787493251264,16.96101001639635,0.5194063392314935,3.2564044435731625,0.4953806276122729,0.7713683843612671,0.9495807886123656,1.0012873411178589,1.486300349235535,0.0004192240529096,0.0,6,0.9895833333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,5,32544,1379.2203303422818,-2454.1336072921754,-12270.668036460876,24.80441898584292,0.0,2.366948626690733,0.6501343306154013,0.7640604376792908,0.9500300884246826,1.0,1.4740320444107056,0.0,0.0,29,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,6,32640,1231.2887614085269,-2201.528883934021,-11007.644419670103,24.54194410407799,0.0,2.2186768135792807,0.6477965445568165,0.7744333148002625,0.949249029159546,1.0,1.4919544458389282,0.0007509442538931,0.0,26,0.9583333333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,7,32736,704.8586829753058,-969.112011820078,-4845.5600591003895,14.555602887430124,0.0,2.5035729835063685,0.4229430202394724,0.6485753059387207,0.9541987776756288,1.0007632970809937,1.1289665699005127,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,8,32832,433.20964647689664,-605.9102165427059,-3029.551082713529,9.639585839421906,10.710989316784325,4.865433643236949,0.2866117792824904,0.5679984092712402,0.9608826637268066,1.001905918121338,1.070910930633545,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,9,32928,677.7040451640978,-1101.374093437195,-5506.870467185974,14.103115756342788,9.021093716387792,4.866704965379202,0.4363358778258164,0.8285819292068481,0.9453467726707458,1.0016144514083862,1.574663162231445,0.0046532453841334,0.0,8,0.9270833333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,10,33024,813.1812405496516,-1337.8241710498928,-6689.1208552494645,15.179806219709931,5.055584864465048,4.909094644115608,0.4599290719876687,0.8205568790435791,0.946021854877472,1.0017009973526,1.5635414123535156,0.0039781538219831,0.0,11,0.9270833333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,11,33120,887.8052611761262,-1299.3548389583823,-6496.774194791913,17.48792186073574,0.0,2.113421462422964,0.5224285249908766,0.7634724378585815,0.9500172138214112,1.0,1.4733500480651855,0.0,0.0,4,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,12,33216,570.3360150289112,-835.3578216120601,-4176.7891080603,12.874202764871754,9.463960980468032,4.885742738329679,0.3824772387742996,0.7630243301391602,0.9501317739486694,1.0016390085220337,1.4718921184539795,0.0,0.0,2,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,13,33312,787.3725273307012,-1275.0657235831022,-6375.328617915511,20.2404666628555,0.181640696201639,2.8884871714834586,0.5717455372214317,0.7791690826416016,0.9488919377326964,1.001476764678955,1.496778130531311,0.0011080430760359,0.0,9,0.9479166666666666,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,14,33408,371.64451730860543,-529.1120767727494,-2645.560383863747,10.368226463059084,13.571106629428014,4.517764162386515,0.2976853636403878,0.618241548538208,0.9585545659065248,1.0049206018447876,1.1451891660690308,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,15,33504,335.14190982829086,-471.966148865968,-2359.83074432984,9.300064998555872,2.0146388215865927,5.075484036290284,0.2806792246798674,0.540611982345581,0.9629956483840942,1.0057449340820312,1.0066219568252563,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,16,33600,569.1461445918819,-938.1534613117576,-4690.767306558788,15.11346411505762,3.478281094829585,4.633157836256504,0.4489112670222918,0.7672365307807922,0.949778139591217,1.001596212387085,1.4811875820159912,0.0002218886142127,0.0,7,0.9895833333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,17,33696,720.0753940553727,-1161.348633493483,-5806.743167467415,17.047010103892717,4.269913593907104,4.243913336771307,0.5001507066190243,0.7908262610435486,0.9483020901679992,1.000643610954285,1.5261677503585815,0.0016979212040366,0.0,8,0.9583333333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,18,33792,892.1696115536428,-1454.8288729906085,-7274.144364953041,21.83433702616703,0.0,2.0805991797559544,0.6009594996770223,0.7620822787284851,0.9500250220298768,1.0,1.4698408842086792,0.0,0.0,11,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,19,33888,455.0307492345887,-770.0308062046767,-3850.154031023383,13.94392975722917,10.194109294031737,4.620771168482817,0.4153581274052461,0.7676323652267456,0.9499188661575316,1.0018784999847412,1.4869314432144165,8.112302914808911e-05,0.0,6,0.9895833333333334,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,20,33984,424.3558516751417,-750.0805084317923,-3750.402542158961,14.080609007462844,8.908672954179151,4.737952443234269,0.4216313945750395,0.7872198224067688,0.948611855506897,1.001855492591858,1.5234429836273191,0.0013881697765791,0.0,7,0.96875,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,21,34080,302.7046789074149,-438.6878965094685,-2193.439482547343,10.696694001663603,11.860421518131709,4.64034664864219,0.3002017494291067,0.6089858412742615,0.9587888717651368,1.0035827159881592,1.1417009830474854,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,22,34176,237.82365148848123,-347.91065415851773,-1739.5532707925886,8.399794198631682,14.025419373474891,5.045903748605693,0.2371152937412262,0.5645864605903625,0.9598689079284668,1.002488136291504,1.028969168663025,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,23,34272,618.9333618640537,-1092.3225710359518,-5461.612855179759,18.118182988068234,6.145071109330047e-05,1.9799890414800028,0.5425231829285622,0.7881000638008118,0.9483582377433776,1.0010898113250732,1.5151396989822388,0.0016417839940062,0.0,11,0.9375,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,24,34368,705.0117320017749,-1227.2292412981392,-6136.146206490696,19.90915492756392,0.0701110326875999,2.1316121216227764,0.5663996388514837,0.7712329626083374,0.9497203230857848,1.001123309135437,1.5237308740615845,0.0002796942869126,0.0,12,0.9791666666666666,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,25,34464,899.0852430807452,-1505.4600618362426,-7527.300309181213,22.991252389946112,0.0,2.895445776044857,0.6140907884885868,0.7621676325798035,0.950012505054474,1.0,1.4711906909942627,0.0,0.0,13,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,26,34560,515.3576965422092,-826.0460845127702,-4130.230422563851,13.48891853197167,9.520857817905153,4.612761295621964,0.3997162257631619,0.7671805024147034,0.9500476121902466,1.001900315284729,1.4926351308822632,0.0,0.0,5,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,27,34656,408.95627206649874,-730.4489298209548,-3652.244649104774,13.97809146728838,9.74929995217338,4.881411295172858,0.4203648660331964,0.7800385355949402,0.9491341710090636,1.001850128173828,1.514182686805725,0.0008658033939633,0.0,7,0.96875,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,28,34752,353.15228074471275,-510.81533548682927,-2554.0766774341464,14.252966019107264,0.0,1.9385917027955872,0.4143287477393945,0.6414003372192383,0.9553114175796508,1.000282645225525,1.2033878564834597,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,29,34848,383.5502500054516,-548.7372534990311,-2743.686267495156,14.132403438426891,0.0,2.9687431319267485,0.4015027893086274,0.5887166261672974,0.9582131505012512,1.0,1.0776777267456057,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP6,30,34944,484.1857716443441,-872.1022372946143,-4360.511186473072,16.280925149143073,2.3208987078050867,5.069571488794535,0.4898452833294868,0.836994469165802,0.9447911977767944,1.001174807548523,1.5900484323501587,0.0052088175934883,0.0,9,0.9166666666666666,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,0,32064,348.5325658929605,-486.5732494963333,-2432.8662474816665,9.365459544511,12.807915275078726,4.819993602297216,0.2014737520366907,0.4202399849891662,0.971745789051056,1.002791404724121,1.0591158866882324,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,1,32160,283.1399913925231,-398.5743799997493,-1992.8718999987468,7.828250085088156,13.768120103022744,4.855984768295548,0.1725355808933576,0.369005024433136,0.9762392640113832,1.0039364099502563,0.959481716156006,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,2,32256,503.4102466283295,-698.2739972576499,-3491.369986288249,13.73537770312794,7.340002076084621,5.369762671258256,0.3129918960233529,0.6073529124259949,0.9579557180404664,1.0009745359420776,1.5007153749465942,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,3,32352,577.56578720261,-796.274604485929,-3981.373022429645,13.588999191009288,9.638140732843212,4.745162551428644,0.313723461702466,0.6361222267150879,0.955702304840088,1.0017733573913574,1.5610167980194092,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,4,32448,781.8009018001076,-1063.897626850009,-5319.488134250045,16.84306458101857,0.5067259178344036,3.380495043987641,0.3780384094764789,0.6457846164703369,0.9561373591423036,1.0012890100479126,1.604356288909912,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,5,32544,1368.8894917612806,-1841.332405090332,-9206.66202545166,24.758899026270797,0.0,3.6876541217180354,0.4948569579670827,0.6547437906265259,0.956452488899231,1.0,1.6369737386703491,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,6,32640,1226.142428070464,-1655.5298484802247,-8277.649242401123,24.485933764115828,0.0,3.345665386326261,0.4930145181715488,0.6462854743003845,0.9558441638946532,1.0,1.6079548597335815,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,7,32736,699.245840465945,-948.6800193876028,-4743.400096938014,14.438533279637433,0.0,2.337712456468754,0.3177006108065446,0.4795286059379577,0.9669288396835328,1.0007342100143433,1.1847941875457764,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,8,32832,426.6392879568209,-588.4042403895407,-2942.021201947704,9.474343971846084,10.6007438099922,4.942074087919495,0.2152398222436507,0.4224720597267151,0.9699955582618712,1.0021218061447144,1.0657665729522705,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,9,32928,679.2630279840346,-930.5564860373736,-4652.782430186868,14.102759951519309,9.10048881721531,4.893718597593103,0.3330142311751842,0.6884850859642029,0.9521088600158693,1.0018230676651,1.6866979598999023,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,10,33024,814.232893846914,-1105.750424973667,-5528.752124868333,15.166019732515776,5.101520413801353,5.237332223561672,0.3518222607672214,0.6897952556610107,0.9525195360183716,1.001701593399048,1.6887820959091189,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,11,33120,884.2988708351863,-1199.2028832018375,-5996.014416009188,17.419583991884338,0.0,2.3165617512791936,0.397459660967191,0.6307356357574463,0.9574049711227416,1.0,1.5735056400299072,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,12,33216,563.3410581232368,-774.4190292835235,-3872.095146417618,12.685715244019912,9.356385617063252,4.994125091843727,0.2880991970499356,0.6119524836540222,0.9588739275932312,1.0018141269683838,1.5357879400253296,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,13,33312,787.0280008535617,-1077.198096473515,-5385.990482367575,20.166366423073185,0.1198185906325587,3.2529279638687147,0.4329131431877613,0.6408376097679138,0.9553872346878052,1.0004665851593018,1.5774030685424805,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,14,33408,365.85812184668566,-512.3420471414923,-2561.710235707462,10.188377064641047,13.47256005887956,4.603378517437105,0.2240595494707425,0.4674209356307983,0.9672035574913024,1.0024542808532717,1.13918936252594,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,15,33504,339.10521736064067,-468.6339638259262,-2343.169819129631,9.3363169891075,2.051497807110018,4.965307617994025,0.2120421777168909,0.3922252058982849,0.9727677702903748,1.003469705581665,1.002044439315796,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,16,33600,568.7123829884938,-784.1168199032545,-3920.584099516273,15.058014393377364,3.533832284810773,5.162082584150951,0.3401355035603046,0.6277456283569336,0.9562990069389344,1.0013505220413208,1.553231954574585,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,17,33696,720.442856108035,-986.9160558253526,-4934.580279126763,17.02221343117004,4.269913544733272,4.511186774583999,0.3806770617763201,0.656116783618927,0.9550386667251588,1.0006442070007324,1.637654423713684,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,18,33792,890.8089785820787,-1215.0439778000116,-6075.219889000058,21.750657371619077,0.0,2.2309202937551307,0.4565850825359424,0.638903796672821,0.9576174020767212,1.0,1.6086556911468506,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,19,33888,452.87249699116137,-634.7528409272433,-3173.764204636216,13.830212557341053,10.178924285971682,4.910911606771574,0.3154184222221374,0.6284304261207581,0.956406831741333,1.0018783807754517,1.548644781112671,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,20,33984,424.7021281515711,-597.9274671569467,-2989.6373357847333,14.044278717824424,8.937524909237345,4.86761275095024,0.3205005452036857,0.6433588862419128,0.9553446173667908,1.001738667488098,1.5848807096481323,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,21,34080,292.38772651292,-415.3711851470172,-2076.855925735086,10.276685855995664,11.509647415000424,5.111075408191963,0.2226149862011273,0.4557687640190124,0.9686877131462096,1.0019586086273191,1.1391509771347046,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,22,34176,231.12765665075835,-332.08274821937084,-1660.4137410968542,8.161472891263323,13.801173154072124,5.322495042581188,0.181242819254597,0.4387750625610351,0.970669686794281,1.0052623748779297,1.055823802947998,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
IEEE33,gat,2,TP7,23,34272,618.8131132962859,-856.0527747899293,-4280.263873949647,18.050141068091847,6.147189216261495e-05,2.355209325223492,0.4133639379094044,0.6444669961929321,0.9549533128738404,1.0014435052871704,1.576740860939026,0.0,0.0,0,1.0,1.0,gat_ieee33_tp_full_eval_run2_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv/gat_ieee33_tp_full_eval_run2_best/episode_summary.csv
