feeder,architecture,topology_case,episode_id,start_index,total_energy_cost_seed_mean,total_reward_mean_seed_mean,total_reward_team_seed_mean,total_grid_import_mwh_seed_mean,total_curtailment_mwh_seed_mean,total_throughput_mwh_seed_mean,mean_voltage_deviation_seed_mean,max_voltage_deviation_seed_mean,min_voltage_pu_seed_mean,max_voltage_pu_seed_mean,max_line_current_pu_seed_mean,max_voltage_violation_seed_mean,max_line_current_violation_seed_mean,infeasible_requested_count_seed_mean,feasible_rate_seed_mean,converged_rate_seed_mean,total_energy_cost_seed_std,total_reward_mean_seed_std,total_reward_team_seed_std,total_grid_import_mwh_seed_std,total_curtailment_mwh_seed_std,total_throughput_mwh_seed_std,mean_voltage_deviation_seed_std,max_voltage_deviation_seed_std,min_voltage_pu_seed_std,max_voltage_pu_seed_std,max_line_current_pu_seed_std,max_voltage_violation_seed_std,max_line_current_violation_seed_std,infeasible_requested_count_seed_std,feasible_rate_seed_std,converged_rate_seed_std,n_runs
IEEE33,mlp,TP3,5,32544,1379.8877701018475,-1863.204760869344,-9316.02380434672,24.795153842501616,0.0,2.8593353064647236,0.5555550975518094,0.709587832291921,0.9601873556772867,1.0,1.5957278807957966,0.0,0.0,0.0,1.0,1.0,4.85423907462568,6.449457256296888,32.24728628148542,0.08405196465937047,0.0,0.46050422285706805,0.0016959825479752452,0.024594300383338482,0.0019819726266372957,0.0,0.08123481987810802,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,6,32640,1230.906081775797,-1669.197221883138,-8345.98610941569,24.52469964924209,0.0,2.723092542633085,0.552905175420973,0.7103275060653687,0.960018515586853,1.0,1.5943093697230022,0.0,0.0,0.0,1.0,1.0,3.894136604081272,5.233892227541219,26.169461137706218,0.07610799281198369,0.0,0.5229272029162739,0.0015546328436022313,0.017624666629923628,0.0013924999032930356,0.0,0.06881948133804011,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,7,32736,688.3679462683364,-939.5546831642588,-4697.773415821294,14.325960149919561,0.0,2.741363026137916,0.3578527942299843,0.4973052342732747,0.9707886974016825,1.0006452401479085,1.1046987374623616,0.0,0.0,0.0,1.0,1.0,1.9570823662090566,2.4647743878375574,12.323871939187962,0.05118507112119479,0.0,0.6597485665335603,0.001320464855263615,0.028117542180855885,0.002018821593448446,4.635146811277558e-05,0.012688991264741266,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,8,32832,433.8864201751607,-601.7349356770516,-3008.6746783852577,9.647244623167373,10.901026026050266,4.518087011387066,0.24473571860127974,0.46857959032058716,0.9734976689020792,1.0016478697458904,1.054415504137675,0.0,0.0,0.0,1.0,1.0,24.97320810047173,33.906907833196115,169.53453916598036,0.4793947861699731,0.5975495738766897,0.7024535930463245,0.00852849354939664,0.015403760579114368,0.001471622268621324,0.00020545271751991602,0.025925237899398337,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,9,32928,699.3969497378445,-962.8701975733042,-4814.350987866521,14.510559427127342,9.389949833707584,4.673349535015336,0.3805519332074456,0.730336864789327,0.9584642251332601,1.001811186472575,1.65604559580485,0.0,0.0,0.0,1.0,1.0,28.211390700487947,37.91551520482265,189.57757602411348,0.49725574775661474,0.49009487166529636,0.6288228002536322,0.007617566968500213,0.03502894533095673,0.0024356306815162183,6.463928842240592e-05,0.08706440620867727,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,10,33024,826.8183496153939,-1127.88422310551,-5639.421115527551,15.433878977915944,5.238298275161373,4.677830794651838,0.3970043468806479,0.7172652085622152,0.9589501619338989,1.0017243226369221,1.632291356722514,0.0,0.0,0.0,1.0,1.0,36.21789955601346,48.39916118415984,241.99580592079937,0.5617701050602979,0.5371473528088612,0.788741830147416,0.008043090024160881,0.041583015464410136,0.002432466155026156,0.00013275143130186972,0.10126546730976096,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,11,33120,878.8467920915697,-1198.605303947131,-5993.026519735654,17.43234616099225,0.0,3.031792927849087,0.4494096133857965,0.6592291394869486,0.9623069564501444,1.0,1.5133570830027263,0.0,0.0,0.0,1.0,1.0,5.684525833108823,7.580998856164392,37.904994280822635,0.10535760295439393,0.0,0.47400675305421264,0.0016183906914163774,0.03940840837731178,0.002320942083094335,0.0,0.09502834954362828,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,12,33216,579.8254511041496,-801.9352289507787,-4009.6761447538934,13.064854771088676,9.626906512370477,4.641216076091271,0.3353243557115395,0.6429147322972616,0.9633569121360779,1.0018603801727295,1.474874218304952,0.0,0.0,0.0,1.0,1.0,23.691942558902507,32.07681250798944,160.38406253994734,0.48670137148686726,0.5178017809088769,0.6187648124427301,0.007746612533230598,0.03926545717927206,0.0025176272808711455,0.0001817130079621514,0.09742892154415372,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,13,33312,783.8673925852742,-1079.943835057815,-5399.719175289075,20.155022454348266,0.1520607195153152,3.246388485271961,0.4872776601049635,0.6809353828430176,0.9608453313509623,1.0010250806808472,1.5469568967819214,0.0,0.0,0.0,1.0,1.0,8.594830919440987,11.509108326308075,57.5455416315397,0.1485470418409509,0.08582033478716207,0.5192318806525507,0.0025635213779935406,0.023947235895881554,0.0020872215889618847,0.0005554905259666104,0.06529949820468167,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,14,33408,377.7866911375924,-532.1562017341455,-2660.7810086707273,10.45360805081765,13.674427422140655,4.3067771419661565,0.2571406736969947,0.49190910657246906,0.9709659417470297,1.0021490255991619,1.1155116160710652,0.0,0.0,0.0,1.0,1.0,15.87757969257888,21.760001733205954,108.80000866602978,0.3893202208862619,0.46863109443561957,0.6418171525124237,0.0066478982840284945,0.023129156349249298,0.002747348447638571,7.371312307372943e-05,0.03809925964953469,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,15,33504,332.5212518841395,-463.1778100874585,-2315.8890504372926,9.17318167747779,2.0753919242400536,4.2178707428054345,0.2366424560960796,0.4400183955828349,0.975011388460795,1.0019415219624836,0.9966663916905721,0.0,0.0,0.0,1.0,1.0,10.468376072404125,14.31569264543977,71.57846322719878,0.27159826412213917,0.2776418164374436,0.4060690371589935,0.0044981272641073265,0.013574840822345238,0.0017393078537863006,0.0004826079445359361,0.021113990496029945,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,16,33600,569.2842800280491,-790.4886442368229,-3952.4432211841145,15.107995839684236,3.461412587106414,4.461744988367026,0.3858696963224146,0.6918436686197916,0.9598607818285624,1.0016769568125408,1.5356314182281494,0.0,0.0,0.0,1.0,1.0,12.700369962921593,17.5789598894011,87.89479944700537,0.2886200429036307,0.41064451220599285,0.6457336333156158,0.006190418721325724,0.03971455972532768,0.002480059133048106,0.0004229440147052166,0.08197370787563525,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,17,33696,719.7912376752647,-992.3822179322441,-4961.911089661221,17.122284976556745,4.369203252249483,4.381030686537255,0.4309124704450369,0.6969189842542013,0.9593995014826456,1.0013344685236611,1.5736226638158162,0.0,0.0,0.0,1.0,1.0,24.844493066497918,33.58523843306451,167.9261921653224,0.500140228252053,0.5079825814521253,0.5644406029294801,0.007976352532571687,0.03266906546037371,0.001755038732441445,0.0005595202182111521,0.08450547912858701,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,18,33792,888.8077212609923,-1219.79979865551,-6098.99899327755,21.846134972282453,0.0,2.932405516007247,0.5154824917101197,0.6751774152119955,0.9614635507265726,1.0,1.5333464940388997,0.0,0.0,0.0,1.0,1.0,1.9533523290840222,2.755868994809194,13.779344974045653,0.08249611333811722,0.0,0.7022947458156568,0.0016704867008429253,0.024609683391414637,0.001817253727524807,0.0,0.059420274402548615,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,19,33888,463.7444406901646,-654.9809821094076,-3274.904910547038,14.151177476291954,10.380171836828067,4.480603815598662,0.3630562749587827,0.6899259289105734,0.9598175684611002,1.001969337463379,1.5375635623931885,0.0,0.0,0.0,1.0,1.0,17.269937335773395,23.68152837134985,118.40764185674942,0.45855986157756257,0.4861708516763223,0.6960872987326812,0.007406197878878957,0.04132736783057364,0.0026771620184540637,0.00013553959922138763,0.08418607337986365,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,20,33984,435.0319821730506,-617.6290880650282,-3088.145440325141,14.352879247037757,9.18317763568364,4.511400297378078,0.3690738359259234,0.7059860825538635,0.9589101473490397,1.0018925666809082,1.5721416076024373,0.0,0.0,0.0,1.0,1.0,13.306778305319066,18.38307488349628,91.9153744174816,0.4056044003768287,0.4366416508481337,0.6776271015011458,0.006588454573565107,0.039252588466330764,0.002542501238848104,0.00018291600180177524,0.08235382148435177,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,21,34080,305.05295694037574,-436.6740647748113,-2183.3703238740563,10.682770437096925,11.859304830791224,4.306420123428559,0.25913449894222945,0.49836395184199017,0.9697596033414205,1.002122203509013,1.1240936517715454,0.0,0.0,0.0,1.0,1.0,11.589662713252428,16.090557848528753,80.45278924264345,0.34430267022375355,0.43379401009562274,0.6738097155652949,0.006124468634891845,0.036714945475132175,0.0017033660211875222,0.00018461810444138208,0.10358097789860439,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,22,34176,243.39006892284155,-351.83400237051154,-1759.1700118525575,8.568754034172287,14.164998924868945,4.283627572550723,0.2097031331310669,0.44920502106348675,0.9748631715774536,1.0026713212331135,1.016745666662852,0.0,0.0,0.0,1.0,1.0,13.239173250512344,18.411586461177595,92.05793230588819,0.3817365878143857,0.45731972061128284,0.63583541760395,0.007722026619894011,0.015485747609409756,0.001188895688542017,0.0008169263302771077,0.02858319884370791,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,23,34272,611.780117545214,-853.3960217555364,-4266.980108777682,17.980974028002134,0.0,2.9174018894968192,0.4652691978133387,0.7034751176834106,0.9590895573298136,1.0009419520696003,1.5596057971318562,0.0,0.0,0.0,1.0,1.0,3.8185902845601634,5.045064403406751,25.22532201703361,0.08455795557232265,0.0,0.6412348651902566,0.0017837486553118815,0.04155701169783007,0.0027359435131329114,0.00033059992986879,0.08445991744672371,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,24,34368,697.1624873841562,-967.0258939017853,-4835.129469508926,19.775059526653724,0.04166808103056454,3.2153533108892187,0.4862553301370806,0.7032358845074972,0.9597601691881815,1.0009193023045857,1.5688663323720295,0.0,0.0,0.0,1.0,1.0,2.602086366207834,3.4015188685912103,17.007594342956438,0.06633913060394965,0.037766330151786494,0.24276789155031694,0.001039643157452757,0.032147560456720244,0.0024102509678008994,0.00044994483698677115,0.0681842415822587,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,25,34464,897.4886128182908,-1232.320340092977,-6161.601700464885,22.933364280079388,0.0,2.4920275884122023,0.525396355945203,0.6913883288701376,0.9608910282452902,1.0,1.535226305325826,0.0,0.0,0.0,1.0,1.0,2.1577157216946152,2.989667533416112,14.9483376670805,0.07527388054049003,0.0,0.5515383803082518,0.0015648478506520667,0.012281505908826656,0.0010592943612618535,0.0,0.03516940338234211,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,26,34560,527.0077599267433,-735.4198542907834,-3677.099271453917,13.745891169219155,9.787423439317019,4.455037570674692,0.351607972342107,0.6727155049641927,0.9608995715777079,1.0019469658533733,1.509138544400533,0.0,0.0,0.0,1.0,1.0,21.315702183752563,28.913149436330897,144.56574718165425,0.4602650822836996,0.48598289027983765,0.6514438035598046,0.007373408752708208,0.029856351005917593,0.0017259411287335108,0.00015452165130130365,0.06579174102584626,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,27,34656,416.310684414033,-593.3926183452209,-2966.9630917261043,14.18755592610203,9.905035740043694,4.560100838050494,0.36616676693989164,0.6818787455558777,0.9606522520383199,1.001741607983907,1.5313543876012166,0.0,0.0,0.0,1.0,1.0,13.82466169661776,19.017255157129053,95.08627578564511,0.389005256211987,0.4363652415785685,0.8005910627600322,0.006262627788789275,0.04306359448605491,0.003262958483191866,9.914331620471044e-05,0.08055261635806564,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,28,34752,346.41770954673535,-494.33180900216104,-2471.659045010805,14.171115144634351,0.0,3.024226345053876,0.35236311972969103,0.5210203925768534,0.9691313703854879,1.000380516052246,1.1455066204071045,0.0,0.0,0.0,1.0,1.0,2.56260850458106,3.311903486149378,16.55951743074693,0.026579396050952633,0.0,0.6599540261104706,0.0003233588946353165,0.02168709349050996,0.0015675470374362488,0.00042721999929043865,0.08212208415131941,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,29,34848,379.134052565148,-535.0871078252793,-2675.435539126396,14.086394731570143,0.0,2.5768170850712586,0.3381147128012445,0.4903242588043213,0.9723925789197287,1.0,1.0964056253433228,0.0,0.0,0.0,1.0,1.0,0.748156887454993,1.0656916507420164,5.328458253710258,0.06185179998716075,0.0,0.8535276534622166,0.0013412433901555344,0.01967515009084208,0.0006113426406475047,0.0,0.03841496142723436,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP3,30,34944,483.9431050549702,-683.0495348900557,-3415.2476744502783,16.308274092484737,2.318411841721456,4.51604393500265,0.4196512386616733,0.728277862071991,0.9577593008677164,1.0014933745066326,1.613057057062785,0.0,0.0,0.0,1.0,1.0,14.604515718165334,19.801876145142387,99.00938072571218,0.35370695247916784,0.2924093734127256,0.6945029934648129,0.004979158101632766,0.0451119957430976,0.0032429262609041144,6.590067360303734e-05,0.0884824841529251,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,0,32064,361.4169009421717,-498.81722885444765,-2494.086144272238,9.671526019509164,13.052116680987815,4.376961746202319,0.1638208962976932,0.28855031728744507,0.9820201198259989,1.0048189163208008,1.007163405418396,0.0,0.0,0.0,1.0,1.0,16.209043902492,22.445567027362735,112.22783513681378,0.4001016658212387,0.49092140664228057,0.6552248569686849,0.008874656418867815,0.020657796643021233,0.002915595066550098,0.0007320379821806567,0.04046474076931092,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,1,32160,293.9280552953134,-408.82561458423737,-2044.1280729211867,8.09042420662189,14.043913294192782,4.355069359652444,0.14061802170342863,0.2755900025367737,0.9833082556724548,1.0053659280141194,0.9173652331034342,0.0,0.0,0.0,1.0,1.0,16.478578459012354,22.908261333166372,114.54130666583193,0.4290349291045417,0.5020800141382435,0.5515081022573032,0.009760973211366106,0.004673720647827825,0.001601223433922623,0.0024935425191566813,0.0037354010257935493,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,2,32256,511.56297750729544,-699.9323784718912,-3499.6618923594556,13.945512363638082,7.606626884797241,4.558450696287431,0.2396480496972799,0.43024367094039917,0.9734005729357401,1.0016271670659382,1.4517603317896526,0.0,0.0,0.0,1.0,1.0,20.944298012465097,28.228005011060155,141.14002505530073,0.47383607116967996,0.5576190022429142,0.7136446943599553,0.005119900566515101,0.01771436091061408,0.0015724575006711232,0.0006546471488310076,0.06322005178545749,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,3,32352,587.0801075063102,-799.4197746664286,-3997.098873332143,13.771918725432442,9.830715762912499,4.499400055624828,0.23864824097189632,0.45383961995442706,0.9719526171684265,1.0018336375554402,1.520900011062622,0.0,0.0,0.0,1.0,1.0,23.821435884297948,31.880955815989424,159.40477907994713,0.45847893032900255,0.49255706775935704,0.6959781613969204,0.004890057067295882,0.025621711261114215,0.0019455722253290937,0.00019539280181812932,0.09012515497854401,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,4,32448,765.9520289332105,-1031.3281829838952,-5156.640914919476,16.588178979201206,0.4524296927858122,3.5250590315576633,0.28252332388526863,0.44868876536687213,0.9726358652114868,1.0011212825775146,1.5301639238993328,0.0,0.0,0.0,1.0,1.0,10.092397459466724,13.293687751473962,66.46843875737004,0.12218052415018017,0.07214908884139332,0.23371846796088763,0.001077564612631086,0.02856554402806585,0.0022520170991143992,0.0005766501070191104,0.10968392818630965,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,5,32544,1368.0950461004284,-1824.4231858571372,-9122.115929285685,24.567050949849715,0.0,2.555652590987339,0.36766534712579513,0.4628298083941142,0.9720745285352071,1.0,1.5561198393503826,0.0,0.0,0.0,1.0,1.0,1.3392638094054754,1.8584358360368707,9.292179180185391,0.06856759113877113,0.0,0.4751015257973723,0.0009276894891006726,0.009186861399945076,0.0017911676248610641,0.0,0.05170822954246131,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,6,32640,1220.2807847588997,-1632.1066794077553,-8160.533397038777,24.309231428355947,0.0,2.540295162346773,0.3663997186554803,0.46201080083847046,0.9717003504435221,1.0,1.5545586744944255,0.0,0.0,0.0,1.0,1.0,2.053972354146231,2.788613372463692,13.943066862318652,0.06791890889504178,0.0,0.5997301311776354,0.0009181628455517597,0.012394320522263292,0.0018094136269147007,0.0,0.056983452363747945,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,7,32736,683.8333023565332,-919.1128853380682,-4595.56442669034,14.232130739408774,0.0,2.7320391346865285,0.2412998425877756,0.32929956912994385,0.9788088401158651,1.0001689592997234,1.086989204088847,0.0,0.0,0.0,1.0,1.0,1.7895634524657837,2.2472436473051713,11.236218236525598,0.02459330137473432,0.0,0.682540610844487,0.0005970790694513553,0.02281725717063883,0.002435602183127528,0.00016188719545028954,0.0451184199875761,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,8,32832,431.5753437801016,-589.1591180158158,-2945.795590079079,9.592108500950454,10.886402643242269,4.536822428572614,0.16816067695617673,0.313737690448761,0.9803427656491598,1.0018809239069622,1.0497674544652302,0.0,0.0,0.0,1.0,1.0,24.56613061254604,33.23342729663529,166.1671364831761,0.47267552646032907,0.6116566914386388,0.7093703678320682,0.007355687609339262,0.007019542806963244,0.0013004541415307365,0.00028197355047812617,0.022605361798596697,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,9,32928,691.4961867448284,-936.5520388533672,-4682.760194266836,14.34748377847859,9.333603982836193,4.6215886074420665,0.2523586499608225,0.4797401229540507,0.9699702660242716,1.0017482042312622,1.6215996742248535,0.0,0.0,0.0,1.0,1.0,28.47736204849531,37.98127263038238,189.9063631519121,0.49994020683434887,0.5244748898575574,0.6101791943574689,0.005146301658129371,0.023435317680256897,0.0022112976669263268,0.00047053066347614656,0.09456765474231854,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,10,33024,815.3174883747633,-1096.2261461173493,-5481.130730586748,15.224347570217239,5.156776551335857,4.649767286756979,0.26360500707394546,0.474770188331604,0.970619221528371,1.0017415682474773,1.6086605389912922,0.0,0.0,0.0,1.0,1.0,33.845612088256374,44.94116845594598,224.70584227973015,0.5282354781780956,0.5294778419957213,0.7083295030846649,0.0050447095179935,0.02396653908937395,0.0023423280820930067,0.0005841936628011641,0.09654075588518314,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,11,33120,870.7744282356163,-1169.2233108133078,-5846.116554066539,17.274892651844766,0.0,2.8679945495320034,0.29807699513104224,0.431696097056071,0.9738275408744812,1.000096360842387,1.4799058834711711,0.0,0.0,0.0,1.0,1.0,4.188483680847444,5.550148936227351,27.750744681136613,0.08944261832036023,0.0,0.5685975214298656,0.0009372899701914245,0.025499524235039966,0.0023093901336980072,0.00013719608221916623,0.07849785766473363,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,12,33216,573.2938662082543,-779.1880474708975,-3895.940237354487,12.927022768731737,9.589478367882963,4.565864765940891,0.22132731187674728,0.4254630208015442,0.974407970905304,1.0026902357737224,1.4491020043690999,0.0,0.0,0.0,1.0,1.0,21.85870499972134,29.31036726450677,146.55183632253375,0.44850220832649296,0.5061055038055824,0.6290103834225582,0.004771854429400867,0.027160094539217354,0.002122683982171466,0.0011340501099855733,0.0976690039244547,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,13,33312,777.2155177579649,-1050.972537742555,-5254.862688712776,19.9706894934266,0.14714787369182644,3.1318815598330088,0.32442046287986964,0.45751746495564777,0.9716607332229614,1.0014174381891887,1.5366396109263103,0.0,0.0,0.0,1.0,1.0,7.9332659660894,10.495025542828415,52.47512771414182,0.1106879098398654,0.07731132276269534,0.5515571871483248,0.0012318044665845245,0.021977259676871586,0.001712934879225687,0.0007573180709538226,0.06729449062244879,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,14,33408,374.9797429162265,-518.4231547440091,-2592.115773720046,10.374894108459406,13.645439505555345,4.311011392896522,0.17654474079608917,0.32158710559209186,0.978953222433726,1.0027992328008015,1.089826504389445,0.0,0.0,0.0,1.0,1.0,15.494779702060015,21.256020976213904,106.28010488106958,0.37529581176802584,0.4669783952928018,0.6168938565042708,0.006768382764646214,0.01622965099844528,0.0024594958466257776,0.0011821107901384398,0.03680896265274803,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,15,33504,330.77679974214055,-451.463686519737,-2257.3184325986854,9.118870423573412,2.058123982030729,4.198342490055616,0.1610993807100587,0.29123508930206293,0.9816192587216696,1.0022127628326416,0.9844550490379333,0.0,0.0,0.0,1.0,1.0,9.867701599717517,13.335392060808688,66.67696030404329,0.25439632567561593,0.2908494205363591,0.37540135600031455,0.003298872074301165,0.0037241974643890206,0.001950394482021067,0.00032371587129355263,0.012362065133892793,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,16,33600,563.1917009405076,-766.2931456501286,-3831.4657282506428,14.93454201017397,3.4026526098783716,4.5020381400560145,0.25586660309798187,0.45025064547856647,0.9719362656275431,1.0017217795054119,1.500707745552063,0.0,0.0,0.0,1.0,1.0,11.03490676688175,15.082121070403707,75.41060535201903,0.23524445316654632,0.39925080427254855,0.6021995208984776,0.0036632070325427167,0.024769102250424894,0.0019514341270968156,0.000532185575302129,0.07427968931041104,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,17,33696,712.5762584326353,-965.0290849561493,-4825.145424780746,16.932187241235187,4.332693760489227,4.313148502748545,0.28707112371921534,0.4606070319811503,0.9711771607398987,1.0017673969268799,1.5466675758361816,0.0,0.0,0.0,1.0,1.0,24.445388140027912,32.712999451957735,163.56499725978824,0.4856149233630268,0.5061759365542619,0.4946991656358382,0.004935683306391162,0.026901120134406903,0.002143416210370846,0.0007365827980893814,0.09214014921415038,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,18,33792,880.9446410035571,-1187.8240178426106,-5939.120089213054,21.654537582719097,0.0,2.8401335751397756,0.3411832120683458,0.44711780548095703,0.9730139176050822,1.0,1.5187944968541462,0.0,0.0,0.0,1.0,1.0,1.9004558094851558,2.596360939611635,12.98180469805818,0.07312760939519168,0.0,0.7527488302784174,0.0009499452315033232,0.016442642489095962,0.0017370569103155923,0.0,0.05088775317993687,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,19,33888,458.51693177089186,-632.710783240199,-3163.5539162009954,13.986319260365747,10.31628161821092,4.420333612657389,0.23947789126800165,0.44842151800791424,0.9724869330724081,1.0020625988642375,1.5114790598551433,0.0,0.0,0.0,1.0,1.0,16.05448616645035,21.730562922097608,108.65281461048794,0.4112710758729748,0.45095432269880703,0.602373565226304,0.004712800205810668,0.01891625379523497,0.0015449085189966941,0.00024211023231545718,0.06781894230457002,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,20,33984,430.13880693681745,-595.6537045632799,-2978.2685228163996,14.18872855165508,9.123578928882294,4.480404666606265,0.2442949018958542,0.4553516705830892,0.9718225200970968,1.0019830862681072,1.5320275227228801,0.0,0.0,0.0,1.0,1.0,12.550601427395238,17.10173956383451,85.50869781917251,0.3729416829939708,0.42390015381210294,0.7072635594986096,0.0042839724154723645,0.017553689161787338,0.0016461423261451855,0.00026171384371593024,0.06036072081458205,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,21,34080,303.38498269316614,-424.58098053907355,-2122.9049026953676,10.625233174769525,11.85196966370301,4.271710379214123,0.17969115720027018,0.32191600402196247,0.9781359235445658,1.0031096537907918,1.108429193496704,0.0,0.0,0.0,1.0,1.0,11.504521841447216,16.055680890630693,80.2784044531535,0.332979065470574,0.42113003135232147,0.6340852128136065,0.007272245651797013,0.009368893027054188,0.0015656481060834096,0.0008615338517672342,0.04015801463196199,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,22,34176,242.05993062835975,-342.25829888333874,-1711.291494416694,8.515926309022936,14.158762171761856,4.266707308163244,0.1469014731960164,0.29663532972335815,0.981511116027832,1.0038180748621623,0.9997387131055196,0.0,0.0,0.0,1.0,1.0,12.308569758394842,17.11921078210944,85.59605391054733,0.3486760712242885,0.432567774739849,0.5980577357741613,0.007731301201230899,0.0034609357721182973,0.0011647499974311738,0.0009650046574417723,0.010395855808542754,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,23,34272,606.3031684454795,-826.7901376783848,-4133.950688391924,17.795736873432002,0.0,2.848259504980563,0.30914293312364155,0.4574533502260844,0.9710645079612733,1.0009735027949016,1.529840628306071,0.0,0.0,0.0,1.0,1.0,3.5792126226119385,4.680265087618691,23.401325438093675,0.060098174031087984,0.0,0.6434243089903071,0.0008740580615868386,0.01706491720113125,0.0016162368297325445,0.000916356135449549,0.060301525778411656,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,24,34368,691.3600629375456,-939.0584664086501,-4695.29233204325,19.600165521366836,0.04590851282628844,3.1067009738128193,0.32252184756928015,0.45681411027908325,0.9722546339035034,1.0011367797851562,1.5297966003417969,0.0,0.0,0.0,1.0,1.0,2.309867558632445,3.0524037095362053,15.262018547681821,0.058786532168309764,0.02905415998323698,0.3059663646165054,0.0005658142784706111,0.028698362522976344,0.0019798141541218983,0.0006947895692168826,0.0888042631802993,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,25,34464,890.0139273567174,-1200.390934364001,-6001.9546718200045,22.735397096908873,0.0,2.3853208389872704,0.3474248556627167,0.44797297318776447,0.9735883673032125,1.0,1.506293257077535,0.0,0.0,0.0,1.0,1.0,2.175369977997087,2.922714141609538,14.613570708048396,0.06301169394118653,0.0,0.6153723536099418,0.0008549357522803781,0.0161653933048097,0.001811252256726771,0.0,0.05693339994503835,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,26,34560,520.096169179361,-711.3792929768562,-3556.896464884281,13.561766033275527,9.706599208907798,4.4676293439611,0.2314566814651092,0.4407604336738586,0.9732207655906677,1.002234935760498,1.494718035062154,0.0,0.0,0.0,1.0,1.0,19.330542779436975,25.985829378863432,129.92914689431717,0.4045305961205937,0.45711937309732115,0.5917816934577235,0.004709544353019125,0.021330271464691384,0.0018362800043785152,0.0003437568689921329,0.07590776529847112,0.0,0.0,0.0,0.0,0.0,3
IEEE33,mlp,TP4,27,34656,411.46586669619245,-571.5354943317672,-2857.6774716588357,14.015214568928855,9.82138082143724,4.507263245915666,0.24199340823623863,0.44332712888717646,0.9725222190221151,1.0016710758209229,1.494795838991801,0.0,0.0,0.0,1.0,1.0,12.92637827648705,17.544089158290742,87.72044579145368,0.3510819609336734,0.4190407427623248,0.7935432536914625,0.0038721094721382585,0.009263432144002975,0.000809519697628467,0.00044656277209494637,0.03838809383921655,0.0,0.0,0.0,0.0,0.0,3
