topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-2060.9818036009706,1043.1836248570653,-10304.909018004853,5215.918124285327,941.933142393995,23.54345876897926,3.951437499404018,3.54259749580387,0.6748851830119728,0.9210110902786255,1.0028570890426636,2.259578227996826,0.02898893542605474,0.0,37.483870967741936,0.6209677419354839,1.0
