topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1390.5910845856513,775.4681245207028,-6952.955422928257,3877.3406226035127,752.6850676317748,18.965434555447423,4.3902979709783025,4.818462707640275,0.5494733876799063,0.933038592338562,1.0088022947311401,1.9221328496932983,0.016961419519020304,0.0,17.032258064516128,0.8531586021505376,1.0
