topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,mlp_maddpg,0,32064,-819.5448720023036,-4097.724360011518,582.7919981934714,15.52464134751068,11.048935430701281,3.601362462244983,0.43822911630074185,0.793940544128418,0.9505065083503723,1.0019605159759521,1.5185520648956299,0.0,0.0,0,1.0,1.0
TP6,mlp_maddpg,1,32160,-665.5153040327132,-3327.576520163566,471.0313624557331,12.900872874731135,12.333590072528128,3.7091087662855022,0.36154956246415776,0.7251213788986206,0.9502860307693481,1.001897931098938,1.3659001588821411,0.0,0.0,0,1.0,1.0
TP6,mlp_maddpg,2,32256,-2213.371056419611,-11066.855282098055,880.2672753647014,23.422996650171342,5.595657368899717,2.047710512510986,0.6839722401152054,1.0597715377807617,0.9309684038162231,1.0006535053253174,2.0557267665863037,0.01903162482674814,0.0,49,0.4895833333333333,1.0
TP6,mlp_maddpg,3,32352,-2355.391024118662,-11776.95512059331,1003.8632610449829,23.099303979927697,7.146608302646242,1.932783699499626,0.6867884242286285,1.1072477102279663,0.9275254607200623,1.0012352466583252,2.1274406909942627,0.022474528405609262,0.0,48,0.5,1.0
TP6,mlp_maddpg,4,32448,-2946.738308852911,-14733.691544264555,1237.035089828912,26.80679263488878,0.0,1.7509127410927687,0.7899450547993183,1.099125623703003,0.9280297160148621,1.0,2.1088693141937256,0.02197028357554065,0.0,62,0.3541666666666667,1.0
TP6,mlp_maddpg,5,32544,-4520.95753440857,-22604.787672042847,2062.6710179140705,37.16448282860813,0.0,0.9307087171822787,0.9573775579531988,1.086875081062317,0.9288637042045593,1.0,2.0867855548858643,0.021136293141763907,0.0,86,0.10416666666666667,1.0
TP6,mlp_maddpg,6,32640,-4238.250901412964,-21191.25450706482,1845.2667883237566,36.94666026209296,0.0,0.9256055731326341,0.9567270819097757,1.1035929918289185,0.9275438189506531,1.0,2.1169776916503906,0.02245618229355817,0.0,86,0.10416666666666667,1.0
TP6,mlp_maddpg,7,32736,-1791.7295602321624,-8958.647801160812,1085.4408491259212,22.722626139555757,0.0,2.8788904457699513,0.6460952206204335,0.7949986457824707,0.9476245641708374,1.0,1.5408133268356323,0.0023754449736176353,0.0,15,0.8854166666666666,1.0
TP6,mlp_maddpg,8,32832,-1120.8818995043634,-5604.409497521818,720.1028408751702,15.729149558995402,9.879214480866096,3.6127124568766624,0.467153603831927,0.7957420945167542,0.9475515484809875,1.0014657974243164,1.5136948823928833,0.0024484391390078297,0.0,6,0.9583333333333334,1.0
TP6,mlp_maddpg,9,32928,-2764.3116371452807,-13821.558185726404,1176.5280654026585,24.00907841132198,6.599538293693351,1.58665518311173,0.725482135390242,1.182863473892212,0.921825110912323,1.0011658668518066,2.2374753952026367,0.028174913325986317,0.0,57,0.40625,1.0
TP6,mlp_maddpg,10,33024,-3127.7321043372153,-15638.660521686077,1377.9768057271308,25.334943886507006,3.037735113925166,1.3487638996979037,0.7563648441185554,1.171077013015747,0.9228167533874512,1.0011413097381592,2.2211837768554688,0.027183245861739813,0.0,62,0.3541666666666667,1.0
TP6,mlp_maddpg,11,33120,-3071.3069841384886,-15356.534920692444,1438.528810313241,28.72953944670064,0.0,1.7512466301464376,0.8109914275507132,1.0726330280303955,0.9299498796463013,1.0,2.0729992389678955,0.020050131019082595,0.0,55,0.4270833333333333,1.0
TP6,mlp_maddpg,12,33216,-2140.2587751209735,-10701.293875604868,966.5246321143388,21.64270077355377,7.195402394591179,2.447990624582104,0.6337126431365808,1.0534882545471191,0.9314048290252686,1.0011630058288574,2.0449113845825195,0.018595163229865874,0.0,40,0.5833333333333334,1.0
TP6,mlp_maddpg,13,33312,-3191.28395858407,-15956.419792920351,1232.2928172848538,31.507835987741487,0.0,1.3279306845063514,0.8757773401836554,1.110594630241394,0.9270201921463013,1.0,2.1242177486419678,0.022979804441312868,0.0,74,0.22916666666666666,1.0
TP6,mlp_maddpg,14,33408,-1090.6010355174542,-5453.005177587271,601.8132816288605,16.557759738004734,11.551451437368478,3.322892115349628,0.4864272853980462,0.8073450922966003,0.9472368955612183,1.0018140077590942,1.5538216829299927,0.0027631181296881024,0.0,12,0.90625,1.0
TP6,mlp_maddpg,15,33504,-832.1389838725329,-4160.694919362664,534.504345385474,14.582508019759189,1.3570615592326234,3.6854532837051055,0.451790443311135,0.7492032051086426,0.9500780701637268,1.0008176565170288,1.4236562252044678,0.0,0.0,4,1.0,1.0
TP6,mlp_maddpg,16,33600,-2355.832604241371,-11779.163021206856,941.3348798328418,24.56380106216608,1.8755462538655134,1.9906750353564129,0.728088696176807,1.0931396484375,0.9283170700073242,1.001062273979187,2.102773904800415,0.021682907513948302,0.0,52,0.4583333333333333,1.0
TP6,mlp_maddpg,17,33696,-2925.578497248888,-14627.89248624444,1187.6882710647874,27.820452441159148,2.8258875031748047,1.6638092365914856,0.7991858627647161,1.1274129152297974,0.9261632561683655,1.0001885890960693,2.1661934852600098,0.023836751011327095,0.0,64,0.3333333333333333,1.0
TP6,mlp_maddpg,18,33792,-3388.638900089264,-16943.19450044632,1366.2997357286783,33.69457875286071,0.0,1.1502496051353304,0.9009864702820778,1.0739703178405762,0.9299271702766418,1.0,2.0788238048553467,0.020072844731357176,0.0,75,0.21875,1.0
TP6,mlp_maddpg,19,33888,-2051.711756235361,-10258.558781176805,770.1743502977299,23.112420858801784,7.450198413439779,1.9822363473719544,0.6860294335832199,1.0946190357208252,0.9285262227058411,1.001375675201416,2.1172804832458496,0.021473765561926594,0.0,48,0.5,1.0
TP6,mlp_maddpg,20,33984,-2219.000424569845,-11095.002122849226,728.596241558967,23.753510496744184,6.429844594927525,1.4550161931784227,0.7023174843440453,1.122094988822937,0.9266178011894226,1.0012520551681519,2.1620452404022217,0.023382226213900514,0.0,59,0.3854166666666667,1.0
TP6,mlp_maddpg,21,34080,-878.3323722362518,-4391.661861181259,485.67571037596025,16.769932356544473,9.647762501927001,3.5544735091183925,0.48576277308166027,0.7811302542686462,0.948950469493866,1.0016357898712158,1.5190261602401733,0.0010495376323609307,0.0,9,0.9583333333333334,1.0
TP6,mlp_maddpg,22,34176,-642.9608656078577,-3214.8043280392885,389.49489412943245,13.471945102508869,12.448105053692835,3.453317373712353,0.3883969442298015,0.7591243386268616,0.9500148296356201,1.001959204673767,1.4543784856796265,0.0,0.0,4,1.0,1.0
TP6,mlp_maddpg,23,34272,-2632.791064095497,-13163.955320477486,1021.0386883622596,29.615775302289705,0.0,1.5086952373751326,0.8448059850682815,1.1235566139221191,0.9262416958808899,1.0,2.1506097316741943,0.02375830000133028,0.0,60,0.375,1.0
TP6,mlp_maddpg,24,34368,-2940.724521756172,-14703.62260878086,1101.957198703748,31.220609570554757,0.0,1.2692971873993886,0.8668016400188208,1.0986764430999756,0.9282429814338684,1.0,2.131331205368042,0.021757033841495743,0.0,70,0.2708333333333333,1.0
TP6,mlp_maddpg,25,34464,-3525.571696472168,-17627.85848236084,1363.0581363802053,34.73240407985162,0.0,0.9877025685086845,0.9101980614165465,1.063289761543274,0.9305623769760132,1.0,2.0651397705078125,0.019437611012302125,0.0,82,0.14583333333333334,1.0
TP6,mlp_maddpg,26,34560,-2177.3956307172775,-10886.978153586388,884.6091263269751,22.52645157611107,6.899089531371269,2.000774989186649,0.6642217766493559,1.0783824920654297,0.9298580884933472,1.001402735710144,2.099761962890625,0.02014189778988884,0.0,47,0.5104166666666666,1.0
TP6,mlp_maddpg,27,34656,-1980.5830912590027,-9902.915456295013,699.453137362329,23.313319906773245,7.123483847528739,1.9209364026677664,0.6942225123445193,1.111622929573059,0.9273813366889954,1.001329779624939,2.148395299911499,0.022618680646591116,0.0,49,0.4895833333333333,1.0
TP6,mlp_maddpg,28,34752,-994.8502276659012,-4974.251138329506,550.4445080701447,22.45812339019386,0.0,2.9975059966112485,0.6349774257590374,0.7759153246879578,0.9487454891204834,1.0,1.4845387935638428,0.0012544936375533666,0.0,10,0.9583333333333334,1.0
TP6,mlp_maddpg,29,34848,-959.6901537895203,-4798.450768947601,573.6560442669246,21.33653122878178,0.0,2.1564839317788445,0.5923677558700243,0.8022379279136658,0.9470350742340088,1.0,1.5234248638153076,0.0029649006488037255,0.0,7,0.96875,1.0
TP6,mlp_maddpg,30,34944,-2305.276357537508,-11526.38178768754,804.305598940261,26.43015258630419,0.5311408279774841,1.8237283008022702,0.7958013874789079,1.19514799118042,0.9210110902786255,1.0004864931106567,2.259578227996826,0.02898893542605474,0.0,58,0.3958333333333333,1.0
