topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-2027.7518528254523,1071.3285349641383,-10138.75926412726,5356.642674820691,932.1782323618397,23.293437293366576,3.629329259787954,3.9931939483366206,0.6721191055752257,0.9210110902786255,1.002077579498291,2.259578227996826,0.02898893542605474,0.0,36.483870967741936,0.6334005376344086,1.0
