topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,mlp_maddpg,31,-2094.9242720176017,1061.6120751410158,-10474.621360088007,5308.0603757050785,935.5753885240124,23.42989452727863,3.7779763875407855,3.07331636524294,0.6725013443138651,0.9210110902786255,1.002290964126587,2.259578227996826,0.02898893542605474,0.0,39.61290322580645,0.5880376344086022,1.0
