topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,mlp_maddpg,31,-1189.2985767694852,654.5366469527421,-5946.492883847425,3272.683234763711,681.8598696228652,17.086508410224475,4.980337712927185,3.7395818434761035,0.49325825728636274,0.9389480352401733,1.0121970176696777,1.7554413080215454,0.011051938239713843,0.0,11.903225806451612,0.8991935483870968,1.0
