topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,maddpg,0,32064,-695.5931795015931,-3477.9658975079656,493.2758715717758,13.246868128828623,10.810879112239194,4.610230579057119,0.37901923184593517,0.7386652231216431,0.9509708285331726,1.001744031906128,1.3755699396133423,0.0,0.0,0,1.0,1.0
TP6,maddpg,1,32160,-569.9291461277986,-2849.645730638993,402.0936370614293,11.11343180735463,12.212987875598307,4.782067283470655,0.3146222655971845,0.6871559023857117,0.9531927108764648,1.0059936046600342,1.2601765394210815,0.0,0.0,0,1.0,1.0
TP6,maddpg,2,32256,-1567.7480557084084,-7838.740278542042,716.4445182476084,19.404540201073473,5.325226399020908,4.527075659656359,0.5845698441068331,0.9740293622016907,0.9364545345306396,1.0008608102798462,1.8878810405731201,0.013545442860339874,0.0,28,0.78125,1.0
TP6,maddpg,3,32352,-1679.9256360620261,-8399.62818031013,817.6621905154475,18.84162532272734,6.756029766330429,4.738861649683431,0.5814641714096069,1.023498773574829,0.9330381155014038,1.0015417337417603,1.9686894416809082,0.016961889164841426,0.0,27,0.71875,1.0
TP6,maddpg,4,32448,-2626.3470567137,-13131.735283568501,1122.1238224182473,24.043791238764072,0.0,1.3898581653392463,0.7017619851976633,1.0160272121429443,0.9335013628005981,1.0001245737075806,1.951547622680664,0.016498660539497,0.0,54,0.4375,1.0
TP6,maddpg,5,32544,-4212.321574783326,-21061.607873916626,1849.4437391140664,33.1964872143559,0.0,0.9564927561581134,0.8657090781877438,1.0041000843048096,0.9342671632766724,1.0,1.9297715425491333,0.01573285743270114,0.0,85,0.11458333333333333,1.0
TP6,maddpg,6,32640,-3873.9675720214846,-19369.837860107422,1650.8361135164773,32.9200431620979,0.0,0.9499999999999998,0.8643917019168535,1.0201324224472046,0.9330554008483887,1.0,1.9590297937393188,0.0169446095938931,0.0,81,0.15625,1.0
TP6,maddpg,7,32736,-1513.7251985102891,-7568.625992551446,985.0839674448448,20.472098812667866,0.0,2.150123945223284,0.585799926891923,0.7501564621925354,0.950009286403656,1.0001450777053833,1.4134066104888916,0.0,0.0,8,1.0,1.0
TP6,maddpg,8,32832,-857.4252003118396,-4287.126001559198,615.4450353041202,13.563225613903796,9.480662857094933,4.55070099743672,0.4100574521968762,0.7365503907203674,0.9505950212478638,1.0016995668411255,1.402162790298462,0.0,0.0,0,1.0,1.0
TP6,maddpg,9,32928,-1963.3528034329415,-9816.764017164707,970.8276216363276,19.700356579640413,6.221218158225733,4.619213151211604,0.6186879457285007,1.0928983688354492,0.9278073906898499,1.0015299320220947,2.069777488708496,0.022192611749401125,0.0,31,0.6770833333333334,1.0
TP6,maddpg,10,33024,-2342.233321365714,-11711.16660682857,1168.4041138386317,21.268791709688344,2.9202131339234656,4.293300175711819,0.6520215937246879,1.0820887088775635,0.9287168383598328,1.0014971494674683,2.0548253059387207,0.021283153007335742,0.0,37,0.625,1.0
TP6,maddpg,11,33120,-2658.651772713661,-13293.258863568306,1282.503414804055,25.498447961657916,0.0,1.1677198645768219,0.7323064673691988,0.9917069673538208,0.935264527797699,1.0,1.9186168909072876,0.014735493007797307,0.0,45,0.5520833333333334,1.0
TP6,maddpg,12,33216,-1395.8526118904351,-6979.263059452176,787.8720300021764,17.737611156928608,6.643980056910614,4.721259601107553,0.5392369758337736,0.9631434679031372,0.9373443126678467,1.0015199184417725,1.8705589771270752,0.012655670333351021,0.0,15,0.8854166666666666,1.0
TP6,maddpg,13,33312,-2872.701451191306,-14363.50725595653,1103.4445465964618,28.094789696417877,0.04100249108398304,1.447415441719815,0.7869411303351322,1.0265436172485352,0.9325749278068542,1.0003626346588135,1.9656342267990112,0.01742507012133032,0.0,67,0.3020833333333333,1.0
TP6,maddpg,14,33408,-865.4676714763045,-4327.338357381523,511.68315058164995,14.222848919633748,11.376679318136308,4.588565140916567,0.4234512019902468,0.7546634674072266,0.9500057101249695,1.0017719268798828,1.4308947324752808,0.0,0.0,7,1.0,1.0
TP6,maddpg,15,33504,-686.6464525215328,-3433.232262607664,488.72712901984664,13.341595725758623,1.3679564447034753,4.175641323140822,0.4036723170429468,0.6920494437217712,0.9527716636657715,1.0018558502197266,1.3171621561050415,0.0,0.0,0,1.0,1.0
TP6,maddpg,16,33600,-1949.7152154803275,-9748.576077401638,807.0774335775766,21.079432055008283,1.9397040397806313,3.7031473025830923,0.6350153107196093,1.0105177164077759,0.9337654709815979,1.0010831356048584,1.9460701942443848,0.016234506096357126,0.0,41,0.5729166666666666,1.0
TP6,maddpg,17,33696,-2368.8508384272454,-11844.254192136228,1030.5271760376538,24.03896286700973,2.822874768282054,3.487604112108005,0.699639126037558,1.0420399904251099,0.9317867755889893,1.0004268884658813,2.0044116973876953,0.01821324690571713,0.0,47,0.5104166666666666,1.0
TP6,maddpg,18,33792,-3162.281963825226,-15811.40981912613,1231.1067945536377,30.227992470805077,0.0,0.9499999999999997,0.8160179679592451,0.9929425716400146,0.9352430105209351,1.0,1.9240092039108276,0.014756965510674847,0.0,73,0.23958333333333334,1.0
TP6,maddpg,19,33888,-1478.5285531640052,-7392.642765820026,631.493195422095,19.06814271782855,7.232103444746707,4.743780682354919,0.5837726183235645,1.0119394063949585,0.9339567422866821,1.0014983415603638,1.9594606161117554,0.01604324919071154,0.0,29,0.6979166666666666,1.0
TP6,maddpg,20,33984,-1434.2808125972747,-7171.404062986374,596.9877742089478,19.400699133709622,6.072710395832268,4.6465653027293605,0.5948653165251017,1.0371676683425903,0.9322037100791931,1.001498818397522,2.000641107559204,0.017796274579086613,0.0,29,0.6979166666666666,1.0
TP6,maddpg,21,34080,-622.0580305427313,-3110.2901527136564,417.26567912973576,14.661747869809233,9.746818356590062,4.544042508070261,0.42672079304854077,0.7561681270599365,0.9500561356544495,1.0018826723098755,1.442533016204834,0.0,0.0,1,1.0,1.0
TP6,maddpg,22,34176,-491.24145374968646,-2456.2072687484324,338.7481991712525,11.914623058652296,12.500407021974153,4.732680829240366,0.3423875607550144,0.6992533802986145,0.9532098770141602,1.0023163557052612,1.3465765714645386,0.0,0.0,0,1.0,1.0
TP6,maddpg,23,34272,-2296.193743866682,-11480.96871933341,908.5408625253369,26.279084955684937,0.0,1.3033590796906498,0.7618907187134027,1.038468599319458,0.9318596720695496,1.0,1.989975094795227,0.01814035437387651,0.0,51,0.46875,1.0
TP6,maddpg,24,34368,-2568.3726567566396,-12841.863283783197,992.6193896096675,28.02631245001521,0.0,1.1243418321022762,0.784956518560648,1.0156738758087158,0.9336949586868286,1.0,1.9724767208099365,0.016305014731696765,0.0,59,0.3854166666666667,1.0
TP6,maddpg,25,34464,-3241.554818344116,-16207.774091720581,1229.776324840641,31.22693692866585,0.0,1.1947910152281982,0.8240553314487139,0.9831219911575317,0.9358265399932861,1.0,1.9114550352096558,0.014173467066756595,0.0,77,0.2604166666666667,1.0
TP6,maddpg,26,34560,-1545.9974255412817,-7729.9871277064085,716.380068935231,18.530314497557868,6.660656187151309,4.663263052676558,0.5637406886865696,0.9970149993896484,0.9351793527603149,1.00165855884552,1.943429946899414,0.014820670394216973,0.0,27,0.71875,1.0
TP6,maddpg,27,34656,-1343.457598915696,-6717.287994578481,573.3175154370783,19.20287287814108,6.8807037034157,4.66120409687677,0.5903054637213548,1.0275452136993408,0.9329048991203308,1.001554012298584,1.9881328344345093,0.017095114491563312,0.0,26,0.7291666666666666,1.0
TP6,maddpg,28,34752,-799.200733435154,-3996.00366717577,497.97856410525384,20.23427699755308,0.0,2.0353279173598953,0.5754803450157245,0.7484545111656189,0.950179398059845,1.0,1.4078586101531982,0.0,0.0,4,1.0,1.0
TP6,maddpg,29,34848,-752.5506390094757,-3762.7531950473785,526.6523783217507,19.52551101450109,0.0,2.849066391711224,0.543983164553841,0.7425363063812256,0.9509929418563843,1.0,1.4111363887786865,0.0,0.0,0,1.0,1.0
TP6,maddpg,30,34944,-2066.255699968338,-10331.27849984169,721.5043744565995,23.598534507483805,0.6556823198840847,2.9930040222341927,0.7036247520397106,1.1041818857192993,0.9270603656768799,1.0007541179656982,2.09016489982605,0.022939642226766033,0.0,52,0.4583333333333333,1.0
