topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1822.658996385685,999.0097734071952,-9113.294981928426,4995.048867035977,844.7047300646976,21.086516053352412,4.118338575836268,3.267764641270184,0.6093602892091519,0.9270603656768799,1.0059936046600342,2.09016489982605,0.022939642226766033,0.0,32.29032258064516,0.6770833333333333,1.0
