topology_case,policy,episode_id,start_index,total_reward_mean,total_reward_team,total_energy_cost,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate
TP6,maddpg,0,32064,-743.0473951816559,-3715.2369759082794,527.2026362195302,14.139476779305085,9.6533011300536,5.502019551361684,0.41154794457058114,0.7595798373222351,0.950592041015625,1.00204598903656,1.4916373491287231,0.0,0.0,0,1.0,1.0
TP6,maddpg,1,32160,-603.8054962269962,-3019.027481134981,426.14925386027153,11.77706748222272,11.154622851114135,5.572119044337823,0.3407659387836854,0.6964429020881653,0.9541988372802734,1.0075254440307617,1.35986328125,0.0,0.0,0,1.0,1.0
TP6,maddpg,2,32256,-1641.3466296344995,-8206.733148172498,798.7932168002008,21.282647470424934,4.466503945672242,5.0945245300341195,0.6408471918354431,1.0597715377807617,0.9309684038162231,1.0008467435836792,2.0557267665863037,0.01903162482674814,0.0,26,0.7291666666666666,1.0
TP6,maddpg,3,32352,-1869.6144459992647,-9348.072229996324,897.0612167379286,20.621795321362356,5.612824580455548,5.3026163271873,0.63932730567952,1.1072477102279663,0.9275254607200623,1.0013905763626099,2.1274406909942627,0.022474528405609262,0.0,31,0.6770833333333334,1.0
TP6,maddpg,4,32448,-2812.708681458235,-14063.543407291174,1242.833003847324,26.679527356238168,0.0,1.6886080547448652,0.7774072246005138,1.099125623703003,0.9280297160148621,1.0,2.1088693141937256,0.02197028357554065,0.0,55,0.4270833333333333,1.0
TP6,maddpg,5,32544,-4426.525575065612,-22132.627875328064,2007.0519251994133,36.03787226874937,0.0,0.9547360958904026,0.940335509677728,1.086875081062317,0.9288637042045593,1.0,2.0867855548858643,0.021136293141763907,0.0,85,0.11458333333333333,1.0
TP6,maddpg,6,32640,-4147.499344444275,-20737.496722221375,1792.5952787451681,35.771567863250255,0.0,0.9499565005674956,0.9384694968660673,1.1035929918289185,0.9275438189506531,1.0,2.1169776916503906,0.02245618229355817,0.0,85,0.11458333333333333,1.0
TP6,maddpg,7,32736,-1892.8305844783783,-9464.152922391891,1086.839729050106,22.55055556868058,0.0,2.544147164990892,0.6404425023744503,0.7891160845756531,0.9476245641708374,1.0,1.4954314231872559,0.0023754449736176353,0.0,20,0.8541666666666666,1.0
TP6,maddpg,8,32832,-1026.2097407504916,-5131.048703752458,650.0670352126102,14.418730116968732,8.553930233131627,5.672225356178885,0.4446899990240733,0.7957420945167542,0.9475515484809875,1.0016870498657227,1.5136948823928833,0.0024484391390078297,0.0,6,0.9583333333333334,1.0
TP6,maddpg,9,32928,-2199.3971613883973,-10996.985806941986,1069.9063752326203,21.6934618572472,5.038656974038387,4.9985300038179,0.6831639427691698,1.182863473892212,0.921825110912323,1.001428246498108,2.2374753952026367,0.028174913325986317,0.0,36,0.625,1.0
