model_name,gnn_type,checkpoint,device,mode,episode_id,start_index,step,inference_time_s,inference_time_ms,control_interval_s,time_fraction_of_control_interval
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,33,0.004220207687467337,4.220207687467337,900.0,4.689119652741485e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,34,0.004572991747409105,4.572991747409105,900.0,5.081101941565673e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,35,0.00420059310272336,4.20059310272336,900.0,4.667325669692622e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,36,0.004221613984555006,4.221613984555006,900.0,4.690682205061118e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,37,0.004238772671669722,4.238772671669722,900.0,4.7097474129663575e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,38,0.004370022099465132,4.370022099465132,900.0,4.855580110516813e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,39,0.00433232169598341,4.33232169598341,900.0,4.8136907733149e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,40,0.004440260119736195,4.440260119736195,900.0,4.933622355262438e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,41,0.004457355942577124,4.457355942577124,900.0,4.952617713974582e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,42,0.004342217929661274,4.342217929661274,900.0,4.824686588512527e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,43,0.0043677897192537785,4.3677897192537785,900.0,4.853099688059754e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,44,0.004177233204245567,4.177233204245567,900.0,4.641370226939519e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,45,0.004224304109811783,4.224304109811783,900.0,4.693671233124203e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,46,0.004408915061503649,4.408915061503649,900.0,4.898794512781832e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,47,0.004238926339894533,4.238926339894533,900.0,4.70991815543837e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,48,0.004196578171104193,4.196578171104193,900.0,4.662864634560214e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,49,0.004193502012640238,4.193502012640238,900.0,4.659446680711375e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,50,0.0043940469622612,4.3940469622612,900.0,4.882274402512445e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,51,0.004162842873483896,4.162842873483896,900.0,4.625380970537663e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,52,0.00439109280705452,4.39109280705452,900.0,4.878992007838355e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,53,0.004298058338463306,4.298058338463306,900.0,4.775620376070341e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,54,0.0044342949986457825,4.4342949986457825,900.0,4.926994442939758e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,55,0.0044118198566138744,4.411819856613874,900.0,4.902022062904305e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,56,0.004297336563467979,4.297336563467979,900.0,4.774818403853311e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,57,0.00444082822650671,4.44082822650671,900.0,4.934253585007456e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,58,0.004291243851184845,4.291243851184845,900.0,4.768048723538717e-06
