topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-1152.8624381260286,585.9014345417037,-5764.312190630143,2929.507172708519,676.6311279899338,17.167331278814615,4.983381416470179,4.247242809194026,0.49355824998710107,0.9389480352401733,1.0036275386810303,1.7554413080215454,0.011051938239713843,0.0,10.419354838709678,0.9277553763440861,1.0
