topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-2068.7947383465544,1045.0376050361112,-10343.973691732774,5225.188025180557,932.1430733364481,23.204704376071152,3.732129055290983,3.0838572675252895,0.6699141843584917,0.9210110902786255,1.0076947212219238,2.259578227996826,0.02898893542605474,0.0,38.54838709677419,0.614247311827957,1.0
