topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate
TP6,maddpg,31,-2083.682905289795,1053.3481621699607,-10418.414526448976,5266.740810849802,931.9346794902893,23.354959395224654,3.7314618422351873,3.7311861921185767,0.6725819985512443,0.9210110902786255,1.0056371688842773,2.259578227996826,0.02898893542605474,0.0,39.29032258064516,0.6102150537634409,1.0
