model,n_runs,episodes_per_run,reward_mean,reward_std,cost_usd_mean,cost_usd_std,grid_import_mwh_mean,grid_import_mwh_std,curtailment_mwh_mean,curtailment_mwh_std,throughput_mwh_mean,throughput_mwh_std,voltage_deviation_pu_mean,voltage_deviation_pu_std,worst_min_voltage_pu_mean,worst_min_voltage_pu_std,worst_max_voltage_pu_mean,worst_max_voltage_pu_std,worst_line_current_pu_mean,worst_line_current_pu_std,infeasible_requested_count_mean,infeasible_requested_count_std,feasible_rate_mean,feasible_rate_std,converged_rate_mean,converged_rate_std
MLP,3,31,-1495.6627390312212,95.02239087746382,772.6201689389472,14.540473257188388,19.35183870550283,0.3209358031171564,4.7014705111207995,0.23849320723021195,3.4205986466449776,0.4454916999802418,0.5565997590861653,0.007405921250880279,0.933038592338562,0.0,1.0028693278630574,0.0013174219020821336,1.9221328496932983,0.0,20.93548387096774,3.7746070906606635,0.8015232974910395,0.022162989494769938,1.0,0.0
GCN,3,31,-1469.6126409991255,77.1161954097466,763.2590509541754,11.888147885156885,19.183381107670517,0.19344172968507972,4.613559041409187,0.2117220774842476,4.0239425511948275,1.0680014251690615,0.55283205638436,0.00291153542539227,0.933038592338562,0.0,1.0081013043721516,0.0019428209892728265,1.9221328496932983,0.0,20.268817204301072,3.6094933985975928,0.827844982078853,0.028672960056091712,1.0,0.0
GAT,3,31,-1492.3897558382043,5.8499136234961435,762.6298916375782,6.286781597563258,19.17733944094914,0.15969670820490237,4.625802549168019,0.15517778343565625,3.822979354925407,0.34436481503694255,0.5522752843036126,0.0028038762134514695,0.933038592338562,0.0,1.004947582880656,0.0023924934556280642,1.9221328496932983,0.0,21.451612903225808,0.37201814821518886,0.8084677419354839,0.01531388288320679,1.0,0.0
TAGConv,3,31,-1433.2021852605642,26.263981021513246,758.4313425267592,8.540049074158157,19.06633037471559,0.19759316989943676,4.530474574032599,0.23278952289747912,4.096336422158649,0.5376012552503863,0.55115270160646,0.0037621039039368712,0.933038592338562,0.0,1.0066428184509277,0.0027477360105251196,1.9221328496932983,0.0,18.774193548387096,0.823054891753103,0.8254928315412187,0.016976015743210737,1.0,0.0
