model,n_runs,episodes_per_run,mean_total_reward_mean_across_runs_mean,mean_total_reward_mean_across_runs_std,mean_total_reward_team_across_runs_mean,mean_total_reward_team_across_runs_std,mean_energy_cost_across_runs_mean,mean_energy_cost_across_runs_std,mean_grid_import_mwh_across_runs_mean,mean_grid_import_mwh_across_runs_std,mean_curtailment_mwh_across_runs_mean,mean_curtailment_mwh_across_runs_std,mean_throughput_mwh_across_runs_mean,mean_throughput_mwh_across_runs_std,mean_voltage_deviation_across_runs_mean,mean_voltage_deviation_across_runs_std,worst_min_voltage_pu_across_runs_mean,worst_min_voltage_pu_across_runs_std,worst_max_voltage_pu_across_runs_mean,worst_max_voltage_pu_across_runs_std,worst_line_current_pu_across_runs_mean,worst_line_current_pu_across_runs_std,worst_voltage_violation_across_runs_mean,worst_voltage_violation_across_runs_std,worst_line_current_violation_across_runs_mean,worst_line_current_violation_across_runs_std,mean_infeasible_requested_count_across_runs_mean,mean_infeasible_requested_count_across_runs_std,mean_feasible_rate_across_runs_mean,mean_feasible_rate_across_runs_std,mean_converged_rate_across_runs_mean,mean_converged_rate_across_runs_std
MLP,3,31,-1495.6627390312212,95.02239087746382,-7478.3136951561055,475.1119543873187,772.6201689389472,14.540473257188388,19.35183870550283,0.3209358031171564,4.7014705111207995,0.23849320723021195,3.4205986466449776,0.4454916999802418,0.5565997590861653,0.007405921250880279,0.933038592338562,0.0,1.0028693278630574,0.0013174219020821336,1.9221328496932983,0.0,0.0169614195190203,0.0,0.0,0.0,20.93548387096774,3.7746070906606635,0.8015232974910395,0.022162989494769938,1.0,0.0
GCN,3,31,-1469.6126409991255,77.1161954097466,-7348.063204995626,385.5809770487319,763.2590509541754,11.888147885156885,19.183381107670517,0.19344172968507972,4.613559041409187,0.2117220774842476,4.0239425511948275,1.0680014251690615,0.55283205638436,0.00291153542539227,0.933038592338562,0.0,1.0081013043721516,0.0019428209892728265,1.9221328496932983,0.0,0.0169614195190203,0.0,0.0,0.0,20.268817204301072,3.6094933985975928,0.827844982078853,0.028672960056091712,1.0,0.0
GAT,3,31,-1492.3897558382043,5.8499136234961435,-7461.948779191022,29.24956811748124,762.6298916375782,6.286781597563258,19.17733944094914,0.15969670820490237,4.625802549168019,0.15517778343565625,3.822979354925407,0.34436481503694255,0.5522752843036126,0.0028038762134514695,0.933038592338562,0.0,1.004947582880656,0.0023924934556280642,1.9221328496932983,0.0,0.0169614195190203,0.0,0.0,0.0,21.451612903225808,0.37201814821518886,0.8084677419354839,0.01531388288320679,1.0,0.0
TAGConv,3,31,-1433.2021852605642,26.263981021513246,-7166.010926302821,131.31990510756737,758.4313425267592,8.540049074158157,19.06633037471559,0.19759316989943676,4.530474574032599,0.23278952289747912,4.096336422158649,0.5376012552503863,0.55115270160646,0.0037621039039368712,0.933038592338562,0.0,1.0066428184509277,0.0027477360105251196,1.9221328496932983,0.0,0.0169614195190203,0.0,0.0,0.0,18.774193548387096,0.823054891753103,0.8254928315412187,0.016976015743210737,1.0,0.0
